 # k         Erhorho   E11       E22       E33       Erhou1    
---------------------------------------------------------------
       241  0.18014049898630E-07  0.61086468291130E-07  0.52402280095690E-07  0.52269947785160E-07  0.87768364364410E-08
       242  0.17611123669830E-07  0.59609054905610E-07  0.51422255242090E-07  0.51095084628390E-07  0.85755236498130E-08
       243  0.17221783855620E-07  0.58262123681860E-07  0.50080206820430E-07  0.50041166329940E-07  0.83559108731500E-08
       244  0.16895312315430E-07  0.57168969309680E-07  0.49065485161730E-07  0.48895545725600E-07  0.82363982217440E-08
       245  0.16460400366310E-07  0.55711394037290E-07  0.47842242446400E-07  0.47776402244780E-07  0.79486630226260E-08
       246  0.16124781464110E-07  0.54349580878570E-07  0.46857793247340E-07  0.46807077786580E-07  0.77695745107850E-08
       247  0.15863215895860E-07  0.53206947675780E-07  0.45867926315630E-07  0.45688487375750E-07  0.76323072596210E-08
       248  0.15506808208180E-07  0.52157042822150E-07  0.44853691203430E-07  0.44880126346770E-07  0.74636553468990E-08
       249  0.15166065307810E-07  0.51074613777130E-07  0.43802032703690E-07  0.43920936607840E-07  0.72831758529060E-08
       250  0.14833313216930E-07  0.49849850324420E-07  0.42764302947130E-07  0.42777456739680E-07  0.71122384523800E-08
       251  0.14536065208390E-07  0.48524067528320E-07  0.41875557306370E-07  0.42039219138380E-07  0.69036432715890E-08
       252  0.14219904145800E-07  0.47599916232040E-07  0.40781094089460E-07  0.40978700064210E-07  0.67666608057360E-08
       253  0.13933022305310E-07  0.46545502993120E-07  0.39988339856470E-07  0.40083180703680E-07  0.66036963938220E-08
       254  0.13648113303590E-07  0.45456810418840E-07  0.39137108700510E-07  0.39205481376810E-07  0.64476786882540E-08
       255  0.13369314025840E-07  0.44422875383290E-07  0.38283018660090E-07  0.38281562028010E-07  0.63511153219060E-08
       256  0.13094762405620E-07  0.43572840332530E-07  0.37309490483960E-07  0.37429194924720E-07  0.61599402395220E-08
       257  0.12827618012230E-07  0.42565517901990E-07  0.36745810008380E-07  0.36634898457990E-07  0.60370441325860E-08
       258  0.12540071667310E-07  0.41612285838660E-07  0.35721714048500E-07  0.35838341869860E-07  0.58422702206430E-08
       259  0.12284700123440E-07  0.40683304845860E-07  0.35030498426390E-07  0.35062461769090E-07  0.57061452937040E-08
       260  0.12010321450450E-07  0.39868798421550E-07  0.34267008784430E-07  0.34408149357550E-07  0.55570615428070E-08
       261  0.11799173079940E-07  0.38974609472720E-07  0.33652202306720E-07  0.33468927699770E-07  0.54808669814420E-08
       262  0.11541256111190E-07  0.38130191207150E-07  0.32806007468240E-07  0.32904229171880E-07  0.53580963404610E-08
       263  0.11335028224110E-07  0.37359894760540E-07  0.32175745409300E-07  0.32282017334600E-07  0.52630452557230E-08
       264  0.11073822352060E-07  0.36501685028050E-07  0.31376443047780E-07  0.31493076694850E-07  0.51453665125280E-08
       265  0.10875559162990E-07  0.35690658588920E-07  0.30775808998630E-07  0.30823783833160E-07  0.50159431172890E-08
       266  0.10644075036340E-07  0.34919432435170E-07  0.30077103004350E-07  0.30107796390600E-07  0.49164602539330E-08
       267  0.10426707454250E-07  0.34156703707910E-07  0.29420298421810E-07  0.29512291850070E-07  0.47984496076990E-08
       268  0.10253894602880E-07  0.33401052976840E-07  0.28834708708470E-07  0.28915255424070E-07  0.46945907141040E-08
       269  0.10010767304320E-07  0.32767606958560E-07  0.28267876919010E-07  0.28283911383890E-07  0.46106197497710E-08
       270  0.98165204728160E-08  0.31965185894740E-07  0.27544851591450E-07  0.27670868212750E-07  0.45031700630050E-08
       271  0.96002665809250E-08  0.31420197396770E-07  0.27012348314460E-07  0.27099825700260E-07  0.44123559438000E-08
       272  0.93890114310480E-08  0.30665367101970E-07  0.26354571501110E-07  0.26568205085140E-07  0.42876464779790E-08
       273  0.92390961041930E-08  0.30012140238100E-07  0.25880773416480E-07  0.25901568121350E-07  0.41874181855980E-08
       274  0.90120653907530E-08  0.29346081415550E-07  0.25356057167430E-07  0.25458929308370E-07  0.40807411846780E-08
       275  0.88231267862320E-08  0.28689552613640E-07  0.24743620760510E-07  0.24848634853890E-07  0.39922808882160E-08
       276  0.86896183639830E-08  0.28132570686940E-07  0.24222719433570E-07  0.24386033675520E-07  0.39322618267010E-08
       277  0.84873250544210E-08  0.27515365366910E-07  0.23721671822200E-07  0.23860314170790E-07  0.38509545313640E-08
       278  0.83377885913600E-08  0.26954528320980E-07  0.23292904295460E-07  0.23348821554930E-07  0.37441000450930E-08
       279  0.81385450730630E-08  0.26479859047710E-07  0.22796411592940E-07  0.22920397759020E-07  0.36599374352320E-08
       280  0.80010053945050E-08  0.25874369529080E-07  0.22367063521050E-07  0.22388690925540E-07  0.36027103502010E-08
       281  0.78265535875580E-08  0.25407950378940E-07  0.21883425304020E-07  0.21937845528120E-07  0.34971005676050E-08
       282  0.76697299966280E-08  0.24836852660690E-07  0.21376009401740E-07  0.21459297002670E-07  0.34063010285530E-08
       283  0.75280225769440E-08  0.24284845609680E-07  0.20966711866670E-07  0.21056883018980E-07  0.33509229284210E-08
       284  0.73650319104300E-08  0.23788950066700E-07  0.20532285934930E-07  0.20595744523660E-07  0.32805027827760E-08
       285  0.72285158781530E-08  0.23350351039010E-07  0.20117079723900E-07  0.20177718122510E-07  0.32296970553830E-08
       286  0.70762254556200E-08  0.22731430284230E-07  0.19652765757720E-07  0.19816834748150E-07  0.31081406737850E-08
       287  0.69394671433950E-08  0.22274576737110E-07  0.19287380344270E-07  0.19379713356050E-07  0.30441192705600E-08
       288  0.67818907659800E-08  0.21817388817390E-07  0.18849588929470E-07  0.18971177341360E-07  0.30207270626790E-08
       289  0.66554491235100E-08  0.21334753215080E-07  0.18560809134140E-07  0.18587406690070E-07  0.29277598358760E-08
       290  0.65360727789770E-08  0.20970277975770E-07  0.18096387647060E-07  0.18231292082140E-07  0.28733857675200E-08
       291  0.63964021867680E-08  0.20499370236270E-07  0.17745134813430E-07  0.17797961629930E-07  0.27988834776740E-08
       292  0.62697065243120E-08  0.20092543599330E-07  0.17366799525010E-07  0.17445090588040E-07  0.27419816119000E-08
       293  0.61596254497910E-08  0.19667514474280E-07  0.17073350002110E-07  0.17070585645180E-07  0.27068230456520E-08
       294  0.60203249488370E-08  0.19303889561970E-07  0.16670759326880E-07  0.16719009346580E-07  0.26468211309920E-08
       295  0.58996352576320E-08  0.18898520977460E-07  0.16307182404540E-07  0.16404502614350E-07  0.25837235411900E-08
       296  0.57924577072700E-08  0.18496082231910E-07  0.15956668348560E-07  0.16111822849020E-07  0.25313315093970E-08
       297  0.56692137600310E-08  0.18087917484920E-07  0.15654899394150E-07  0.15731663329920E-07  0.24706870344670E-08
       298  0.55663083042130E-08  0.17677751085680E-07  0.15316920653190E-07  0.15413904257110E-07  0.24047574197060E-08
       299  0.54533678209200E-08  0.17375070422450E-07  0.15055681448880E-07  0.15054694294690E-07  0.23554559733520E-08
       300  0.53532546821990E-08  0.17006534500920E-07  0.14773420881070E-07  0.14818347962650E-07  0.23042159822340E-08
       301  0.52415787417790E-08  0.16689618479280E-07  0.14463426229210E-07  0.14495057694390E-07  0.22516812885430E-08
       302  0.51253363927490E-08  0.16321758833760E-07  0.14179208816320E-07  0.14218872437860E-07  0.21953658612420E-08
       303  0.50451190178670E-08  0.16011313898790E-07  0.13909068332920E-07  0.13881234335290E-07  0.21695624028540E-08
       304  0.49446378551960E-08  0.15642537094800E-07  0.13621991990650E-07  0.13620073406180E-07  0.21163126139680E-08
       305  0.48460926577970E-08  0.15357655335750E-07  0.13326297932170E-07  0.13364578204940E-07  0.20659536698340E-08
       306  0.47504644642610E-08  0.15015807641630E-07  0.13070151499330E-07  0.13081794089200E-07  0.20142144635370E-08
       307  0.46551717235360E-08  0.14748804461860E-07  0.12806984024610E-07  0.12818700906830E-07  0.19792201482810E-08
       308  0.45563140580500E-08  0.14409937488220E-07  0.12548103059350E-07  0.12582121341770E-07  0.19317063422960E-08
       309  0.44735534768260E-08  0.14122975679820E-07  0.12301262642670E-07  0.12331779223370E-07  0.18936570438570E-08
       310  0.43844961672580E-08  0.13840997310760E-07  0.12041773302810E-07  0.12076721593510E-07  0.18470804567190E-08
       311  0.42945037923410E-08  0.13548385144080E-07  0.11824926405390E-07  0.11823705214460E-07  0.18024396746260E-08
       312  0.42218773085460E-08  0.13303955776710E-07  0.11569090543330E-07  0.11603718052660E-07  0.17831772701960E-08
       313  0.41247982314180E-08  0.13041169222410E-07  0.11364154340870E-07  0.11394464143310E-07  0.17423600748820E-08
       314  0.40492106164270E-08  0.12787881279250E-07  0.11120110266380E-07  0.11119908020010E-07  0.16916407088980E-08
       315  0.39688080374340E-08  0.12528758805300E-07  0.10912020120600E-07  0.10926886708190E-07  0.16628268878910E-08
       316  0.38967078852490E-08  0.12274144255180E-07  0.10694492009870E-07  0.10712506490260E-07  0.16283041126080E-08
       317  0.38176812891350E-08  0.12032667951750E-07  0.10467752243140E-07  0.10484275416160E-07  0.15925193287650E-08
       318  0.37487623387100E-08  0.11786533397650E-07  0.10260405323880E-07  0.10315361613710E-07  0.15529757312850E-08
       319  0.36769252494480E-08  0.11545192969700E-07  0.10057755150770E-07  0.10071489652220E-07  0.15195716789170E-08
       320  0.36022590178920E-08  0.11334397042500E-07  0.98694616036340E-08  0.98841717924640E-08  0.14860207540520E-08
       321  0.35276730684210E-08  0.11091629276200E-07  0.96614836721190E-08  0.96830657438780E-08  0.14591909486000E-08
       322  0.34694660223330E-08  0.10845368052590E-07  0.94708536263910E-08  0.94915923107690E-08  0.14229323032770E-08
       323  0.33984659967800E-08  0.10693883542950E-07  0.92835747125680E-08  0.93355368206710E-08  0.13999543389170E-08
       324  0.33348009061140E-08  0.10466001246250E-07  0.91356514517960E-08  0.91462693905950E-08  0.13741332539920E-08
       325  0.32740964028340E-08  0.10252869715600E-07  0.89256274959850E-08  0.89630840069890E-08  0.13326520308220E-08
       326  0.32093954054650E-08  0.10040549153090E-07  0.87377273861720E-08  0.87696723341160E-08  0.13172013159520E-08
       327  0.31476845334170E-08  0.98209830829030E-08  0.86025702156680E-08  0.86217219160450E-08  0.12818056403740E-08
       328  0.30843041185200E-08  0.96697415430250E-08  0.84285909900660E-08  0.84666370507650E-08  0.12536517364410E-08
       329  0.30254340700620E-08  0.94741418366120E-08  0.82372735694190E-08  0.82618362383950E-08  0.12311915507910E-08
       330  0.29763732377070E-08  0.92750738401450E-08  0.80980589573160E-08  0.81082992892210E-08  0.12010992116950E-08
       331  0.29134330247940E-08  0.91041515670210E-08  0.79459213209640E-08  0.79456657170590E-08  0.11872144875370E-08
       332  0.28561796317840E-08  0.89212261836100E-08  0.77712694443310E-08  0.78002920075430E-08  0.11514621100850E-08
       333  0.28050106834250E-08  0.87591175274410E-08  0.76262927140160E-08  0.76518404904940E-08  0.11298122183730E-08
       334  0.27481784667090E-08  0.85726349536310E-08  0.74933607098140E-08  0.74956292421010E-08  0.11113709166790E-08
       335  0.26930868036660E-08  0.84258618127610E-08  0.73565585473120E-08  0.73664701894880E-08  0.10797450652990E-08
       336  0.26409271439660E-08  0.82609206381450E-08  0.72147320184630E-08  0.72333023141610E-08  0.10643115720480E-08
       337  0.25981572869740E-08  0.80970659047930E-08  0.70734776163320E-08  0.70865925387580E-08  0.10356330304040E-08
       338  0.25462385616320E-08  0.79265989822320E-08  0.69357795010950E-08  0.69411019665860E-08  0.10173979344280E-08
       339  0.25004100831510E-08  0.77826157985590E-08  0.68077203337200E-08  0.68108406583180E-08  0.99738055936140E-09
       340  0.24510514907300E-08  0.76258164305180E-08  0.66893341975320E-08  0.66822329145810E-08  0.97335596548730E-09
       341  0.24056255616210E-08  0.74945240924630E-08  0.65431563009480E-08  0.65468662015760E-08  0.95861383918970E-09
       342  0.23576018019270E-08  0.73332985159050E-08  0.64174182241640E-08  0.64236848903240E-08  0.93524842802270E-09
       343  0.23198531572250E-08  0.71830971918770E-08  0.63050800412260E-08  0.63071466069710E-08  0.91618512810150E-09
       344  0.22764258998420E-08  0.70498235746920E-08  0.61783603519880E-08  0.61819260207870E-08  0.89923167967220E-09
       345  0.22292586321770E-08  0.69258089469870E-08  0.60634293083750E-08  0.60636151610830E-08  0.88275524751170E-09
       346  0.21890769123270E-08  0.68084184770520E-08  0.59550440221200E-08  0.59368429048830E-08  0.86203984917630E-09
       347  0.21469774754700E-08  0.66703223836450E-08  0.58547179847820E-08  0.58585598605790E-08  0.84463321246190E-09
       348  0.21028928979980E-08  0.65354248900540E-08  0.57321554892960E-08  0.57300299064850E-08  0.82586753031130E-09
       349  0.20626469043700E-08  0.64181860131980E-08  0.56258837031950E-08  0.56166196022420E-08  0.80405704595760E-09
       350  0.20290289497580E-08  0.62733026181180E-08  0.55246350497400E-08  0.55119909740420E-08  0.78427589722020E-09
       351  0.19914340666820E-08  0.61722066987430E-08  0.54168387696460E-08  0.54128925816520E-08  0.77645642026000E-09
       352  0.19532260137690E-08  0.60549490230770E-08  0.53141399711800E-08  0.53005844645040E-08  0.75621909674380E-09
       353  0.19157956797530E-08  0.59451892126710E-08  0.52126223631370E-08  0.52007775110380E-08  0.74280971510730E-09
       354  0.18805901487820E-08  0.58233434458960E-08  0.51158924020350E-08  0.51076932550220E-08  0.73014309111250E-09
       355  0.18458502408410E-08  0.57138998409610E-08  0.50145331710570E-08  0.50067934297710E-08  0.71228338306180E-09
       356  0.18132607295000E-08  0.55927700994900E-08  0.49079899031510E-08  0.49174283899660E-08  0.70023285864720E-09
       357  0.17804530391000E-08  0.54998727400170E-08  0.48259857601570E-08  0.48306948407400E-08  0.68992382356060E-09
       358  0.17477201233140E-08  0.53953422444250E-08  0.47433806888020E-08  0.47323832936980E-08  0.67215343902000E-09
       359  0.17147905372300E-08  0.53049848925400E-08  0.46526158217130E-08  0.46458308691600E-08  0.65651200657790E-09
       360  0.16830099811150E-08  0.52107684607100E-08  0.45630315510220E-08  0.45555238037930E-08  0.64827268429310E-09
       361  0.16478802815960E-08  0.51049876811980E-08  0.44734447920170E-08  0.44748157041980E-08  0.62783222401350E-09
       362  0.16173752028100E-08  0.50187524593530E-08  0.43990429815360E-08  0.43893110675540E-08  0.61737873438920E-09
       363  0.15885993877780E-08  0.49194023161150E-08  0.43079720088390E-08  0.43145442841920E-08  0.60545581594150E-09
       364  0.15604369395100E-08  0.48240763343730E-08  0.42329730957630E-08  0.42394660527320E-08  0.59109502909760E-09
       365  0.15305321952000E-08  0.47311950672030E-08  0.41584167879250E-08  0.41527901773590E-08  0.58086731839630E-09
       366  0.15060823305720E-08  0.46440844629260E-08  0.40848952725700E-08  0.40711522070260E-08  0.57166732538550E-09
       367  0.14789641441720E-08  0.45576679449110E-08  0.40022425624010E-08  0.40122438150720E-08  0.56090238779650E-09
       368  0.14528320408720E-08  0.44742484080280E-08  0.39272033607250E-08  0.39279810774520E-08  0.54773416104350E-09
       369  0.14247966919600E-08  0.43900681329240E-08  0.38605052106020E-08  0.38544450321740E-08  0.53689240683390E-09
       370  0.13990606186200E-08  0.43029657557850E-08  0.37908468934730E-08  0.37890784038260E-08  0.52403985623310E-09
       371  0.13725809649180E-08  0.42277177242700E-08  0.37264475041760E-08  0.37187227330850E-08  0.51193335904670E-09
       372  0.13493994214960E-08  0.41530018811160E-08  0.36497461025380E-08  0.36446356873790E-08  0.50754761049850E-09
       373  0.13220955986210E-08  0.40701323968760E-08  0.35851187137760E-08  0.35763655028930E-08  0.49316473126790E-09
       374  0.13004376575880E-08  0.39968715508460E-08  0.35105822176680E-08  0.35087741887180E-08  0.48574862562610E-09
       375  0.12751287172140E-08  0.39153772178030E-08  0.34580130600440E-08  0.34377407710730E-08  0.47156927840300E-09
       376  0.12565905261760E-08  0.38529087005870E-08  0.33909875696360E-08  0.33814613487710E-08  0.46650401220740E-09
       377  0.12319788850740E-08  0.37756270924330E-08  0.33276412025640E-08  0.33274853544840E-08  0.45640914118410E-09
       378  0.12095965947520E-08  0.37044328615340E-08  0.32665757901240E-08  0.32616212280550E-08  0.44595197640400E-09
       379  0.11882331286450E-08  0.36434172557390E-08  0.32055969844200E-08  0.32056996195290E-08  0.43626824903890E-09
       380  0.11683294967570E-08  0.35725529007320E-08  0.31453406871240E-08  0.31458398093550E-08  0.42962569750480E-09
       381  0.11464648918920E-08  0.35109150697350E-08  0.30944441237510E-08  0.30865966053390E-08  0.41804010753580E-09
       382  0.11264074097040E-08  0.34423462567670E-08  0.30404192806230E-08  0.30355871510350E-08  0.41152646688450E-09
       383  0.11042612312390E-08  0.33850452597880E-08  0.29820933579760E-08  0.29859376738230E-08  0.40121878318000E-09
       384  0.10853451270550E-08  0.33200510574640E-08  0.29310686258780E-08  0.29286743356650E-08  0.39535426773420E-09
       385  0.10664675999380E-08  0.32634792382580E-08  0.28763417176500E-08  0.28747593106540E-08  0.39051196435520E-09
       386  0.10466363810140E-08  0.32015021309880E-08  0.28292802263210E-08  0.28245755269150E-08  0.37530398678080E-09
       387  0.10286707249290E-08  0.31496554474580E-08  0.27702986526100E-08  0.27646430995300E-08  0.37476900855640E-09
       388  0.10116250658260E-08  0.30880905818800E-08  0.27214665355500E-08  0.27237916485680E-08  0.36472414184480E-09
       389  0.99142037675510E-09  0.30341102461050E-08  0.26741088246360E-08  0.26670258450340E-08  0.36052300288420E-09
       390  0.97519843799310E-09  0.29722324170030E-08  0.26258373211130E-08  0.26152760633570E-08  0.34892511569540E-09
       391  0.95593646409990E-09  0.29210978796680E-08  0.25796546993490E-08  0.25787048361350E-08  0.34206945925430E-09
       392  0.93990635463960E-09  0.28661277392830E-08  0.25358957266540E-08  0.25336797686390E-08  0.33510353953560E-09
       393  0.92582101128150E-09  0.28238874645230E-08  0.24920398552340E-08  0.24867912235600E-08  0.33116532318430E-09
       394  0.90848651359110E-09  0.27663264522120E-08  0.24419057095830E-08  0.24372179012770E-08  0.32356200328280E-09
       395  0.89444501568890E-09  0.27128056173290E-08  0.23945756211010E-08  0.23944356892870E-08  0.31755247530070E-09
       396  0.87811233130290E-09  0.26728050724710E-08  0.23573456162630E-08  0.23511254587360E-08  0.31111462927400E-09
       397  0.86372211536930E-09  0.26198584902580E-08  0.23146762754530E-08  0.23098038896050E-08  0.30557450642680E-09
       398  0.84549630491330E-09  0.25799707274100E-08  0.22748827304440E-08  0.22732103445060E-08  0.29830644844070E-09
       399  0.83418554851090E-09  0.25320371862100E-08  0.22385625369580E-08  0.22317053171350E-08  0.29423812225250E-09
       400  0.82010353678660E-09  0.24886260450430E-08  0.21998106200510E-08  0.21947162670920E-08  0.28927818711770E-09
       401  0.80503605248300E-09  0.24415977090230E-08  0.21596596221540E-08  0.21553971935880E-08  0.28151704782310E-09
       402  0.79062665804280E-09  0.23988124566070E-08  0.21191781855020E-08  0.21112250031160E-08  0.27680932982640E-09
       403  0.77879218555340E-09  0.23571454659970E-08  0.20809583360960E-08  0.20792703691650E-08  0.27199254902840E-09
       404  0.76652367561570E-09  0.23138954304810E-08  0.20457821811160E-08  0.20438554326120E-08  0.26446437492670E-09
       405  0.75208669440190E-09  0.22685662798270E-08  0.20086379072040E-08  0.20058941603610E-08  0.25987812094600E-09
       406  0.73928883736630E-09  0.22274613878580E-08  0.19709200934670E-08  0.19659433055850E-08  0.25352086714760E-09
       407  0.72769540571080E-09  0.21863865993750E-08  0.19344375784300E-08  0.19330818012120E-08  0.24952149539340E-09
       408  0.71636938468760E-09  0.21465346146660E-08  0.19048368828850E-08  0.18981672965300E-08  0.24413106309290E-09
       409  0.70493002383490E-09  0.21079106518740E-08  0.18704908079590E-08  0.18715159207340E-08  0.23987762025770E-09
       410  0.69321281227310E-09  0.20703975943750E-08  0.18348193268340E-08  0.18362870451500E-08  0.23536423743690E-09
       411  0.68160294151940E-09  0.20382342587250E-08  0.18036456112350E-08  0.18059809573630E-08  0.23310228914740E-09
       412  0.67082478635380E-09  0.20046663279860E-08  0.17693586171030E-08  0.17708964398880E-08  0.22942555216650E-09
       413  0.65868628364500E-09  0.19624243925000E-08  0.17409065172810E-08  0.17407317276440E-08  0.22186671764570E-09
       414  0.64779745450410E-09  0.19321666977620E-08  0.17125403493310E-08  0.17099113160900E-08  0.21728669330040E-09
       415  0.63830979795890E-09  0.18970287082950E-08  0.16799994561400E-08  0.16807557659460E-08  0.21353739405110E-09
       416  0.62769585604330E-09  0.18669356459180E-08  0.16510722465060E-08  0.16493986416420E-08  0.21089072737960E-09
       417  0.61779556047070E-09  0.18343056273480E-08  0.16200767709950E-08  0.16215505566330E-08  0.20568559486140E-09
       418  0.60765558259840E-09  0.18006136379740E-08  0.15968015703050E-08  0.15948783320970E-08  0.20207694617360E-09
       419  0.59796427199070E-09  0.17676643811840E-08  0.15672039650430E-08  0.15640001343830E-08  0.19724525306530E-09
       420  0.58943535323410E-09  0.17360805810060E-08  0.15408410502490E-08  0.15393311720520E-08  0.19516190431240E-09
       421  0.58007521309220E-09  0.17089576995560E-08  0.15116420661590E-08  0.15091986172220E-08  0.18984632980550E-09
       422  0.57187755623530E-09  0.16809020364510E-08  0.14878154771850E-08  0.14853847922710E-08  0.18704910204580E-09
       423  0.56281354595760E-09  0.16505664152020E-08  0.14622623121060E-08  0.14614701468830E-08  0.18403614500810E-09
       424  0.55417963332960E-09  0.16198408999540E-08  0.14390715764090E-08  0.14386160020110E-08  0.17998736295770E-09
       425  0.54581185806090E-09  0.15935225257560E-08  0.14139365917150E-08  0.14103117499100E-08  0.17580879390330E-09
       426  0.53693685527450E-09  0.15673621558720E-08  0.13869399237220E-08  0.13866636716040E-08  0.17256426074820E-09
       427  0.52936620960580E-09  0.15409655192330E-08  0.13645180863090E-08  0.13641281093210E-08  0.16947078697820E-09
       428  0.52194216799550E-09  0.15144263618340E-08  0.13406874774290E-08  0.13400570445380E-08  0.16682927714770E-09
       429  0.51321024847830E-09  0.14884953032810E-08  0.13218005665290E-08  0.13190214824750E-08  0.16359574097420E-09
       430  0.50755358685110E-09  0.14640291329230E-08  0.12958334321900E-08  0.12992150410820E-08  0.15973169690760E-09
       431  0.50012004182520E-09  0.14403404977160E-08  0.12751722583130E-08  0.12762708404980E-08  0.15843135378050E-09
       432  0.49192176146400E-09  0.14154814058600E-08  0.12549156915640E-08  0.12567133602800E-08  0.15485977999070E-09
       433  0.48581238599390E-09  0.13882674453000E-08  0.12348314170540E-08  0.12328146351040E-08  0.15232572138780E-09
       434  0.47830285577740E-09  0.13680036502740E-08  0.12083725874570E-08  0.12123528844860E-08  0.14922758035410E-09
       435  0.47282786822380E-09  0.13443960371190E-08  0.11907010205750E-08  0.11928134692960E-08  0.14615650617540E-09
       436  0.46592005149520E-09  0.13227654560930E-08  0.11729197533910E-08  0.11693805834670E-08  0.14517557483620E-09
       437  0.45969688693740E-09  0.13003715740480E-08  0.11523033282540E-08  0.11503688074970E-08  0.14115426635850E-09
       438  0.45353459426630E-09  0.12790911813110E-08  0.11320289405320E-08  0.11317471122810E-08  0.13836603678210E-09
       439  0.44795071805210E-09  0.12544598280310E-08  0.11124708022520E-08  0.11124239262090E-08  0.13618043322300E-09
       440  0.44137534216230E-09  0.12346372111890E-08  0.10959140327570E-08  0.10959103946440E-08  0.13316560534020E-09
       441  0.43595859426280E-09  0.12130733500380E-08  0.10758975977650E-08  0.10789522603760E-08  0.13116275651830E-09
       442  0.43092794331470E-09  0.11933361996140E-08  0.10568198181580E-08  0.10584836904990E-08  0.12859725111380E-09
       443  0.42556831245980E-09  0.11724350542670E-08  0.10410307189270E-08  0.10405304733020E-08  0.12566833012740E-09
       444  0.42105121034060E-09  0.11551370310400E-08  0.10232363348850E-08  0.10223881531160E-08  0.12379827784810E-09
       445  0.41521709079700E-09  0.11345698274570E-08  0.10061509129150E-08  0.10085205846170E-08  0.12068433420100E-09
       446  0.41051766149090E-09  0.11161889932340E-08  0.98924067092340E-09  0.99090891776130E-09  0.11927744782880E-09
       447  0.40535134506190E-09  0.10968675752090E-08  0.97396802358090E-09  0.97341347013390E-09  0.11684766319090E-09
       448  0.40136606021260E-09  0.10795024406960E-08  0.95853939237190E-09  0.95901880341330E-09  0.11388630044290E-09
       449  0.39750340451910E-09  0.10617754464360E-08  0.94078842328760E-09  0.94385154399680E-09  0.11301491161340E-09
       450  0.39314877752940E-09  0.10459469001670E-08  0.92537442714790E-09  0.92728537623610E-09  0.11093200291850E-09
       451  0.38926483066030E-09  0.10273789671650E-08  0.91093784473650E-09  0.91292833773810E-09  0.10816458091860E-09
       452  0.38449133956290E-09  0.10107414753700E-08  0.89570171011300E-09  0.89764617140750E-09  0.10620263802680E-09
       453  0.38091866947820E-09  0.99418625072830E-09  0.88442529720490E-09  0.88400367594960E-09  0.10447478040960E-09
       454  0.37730699057300E-09  0.97850514938310E-09  0.86803558469070E-09  0.87043464490090E-09  0.10263547695200E-09
       455  0.37447639901490E-09  0.96346030694110E-09  0.85427708852710E-09  0.85674399283270E-09  0.10113012742220E-09
       456  0.37096782309590E-09  0.94654048915730E-09  0.84084127869260E-09  0.84150469012920E-09  0.99818965206670E-10
       457  0.36769910478280E-09  0.93287987109140E-09  0.82895193667110E-09  0.82956807797300E-09  0.98419390450170E-10
       458  0.36410453090350E-09  0.91671500716340E-09  0.81446838843610E-09  0.81668287558630E-09  0.95724155540410E-10
       459  0.36200464841510E-09  0.90387313497540E-09  0.80433899751920E-09  0.80443604212650E-09  0.94928678149540E-10
       460  0.35924533283550E-09  0.89125600555240E-09  0.79088280348880E-09  0.79194929154220E-09  0.93504448742670E-10
       461  0.35743982105820E-09  0.87846426643340E-09  0.77789599651730E-09  0.77935603263920E-09  0.92108887561050E-10
       462  0.35491088239550E-09  0.86349942163790E-09  0.76638686907080E-09  0.76817350614730E-09  0.90125717643890E-10
       463  0.35339620653100E-09  0.84970595666120E-09  0.75590467201750E-09  0.75463714388110E-09  0.89333167306340E-10
       464  0.35106515455540E-09  0.83675755236970E-09  0.74219977852210E-09  0.74295470632870E-09  0.87553710015170E-10
       465  0.34972782945830E-09  0.82347878732370E-09  0.73235220026410E-09  0.73203120988220E-09  0.85834567263220E-10
       466  0.34765035724540E-09  0.81375968579570E-09  0.72113769460030E-09  0.71983648015780E-09  0.84429329028830E-10
       467  0.34600262793120E-09  0.80050024396880E-09  0.71147240756120E-09  0.71180075585410E-09  0.82245752101980E-10
       468  0.34563791686840E-09  0.78864722495410E-09  0.70098946982420E-09  0.69980943832720E-09  0.81374402695340E-10
       469  0.34466903419140E-09  0.77797707333940E-09  0.68922178835500E-09  0.68896243044030E-09  0.80018780256700E-10
       470  0.34374541426360E-09  0.76646639440690E-09  0.67955191819850E-09  0.67968298002730E-09  0.79513739503120E-10
       471  0.34272933203360E-09  0.75396820572730E-09  0.67003294569280E-09  0.66958012579610E-09  0.78208222024710E-10
       472  0.34195840816500E-09  0.74320611294950E-09  0.65891244399350E-09  0.65920588073480E-09  0.76785242908910E-10
       473  0.34210893119890E-09  0.73218005567640E-09  0.64961684593070E-09  0.65017680808050E-09  0.75854373929170E-10
       474  0.34207075769900E-09  0.72211833180940E-09  0.64104548601130E-09  0.64242340916830E-09  0.74484779388890E-10
       475  0.34332903986880E-09  0.71058263442870E-09  0.63082939115260E-09  0.63147063744580E-09  0.73767033316350E-10
       476  0.34326869101940E-09  0.70144552668830E-09  0.62214818976630E-09  0.62356075086630E-09  0.72625698637940E-10
       477  0.34321370259360E-09  0.69241994602670E-09  0.61456241008870E-09  0.61605911056160E-09  0.71811324290610E-10
       478  0.34531249750080E-09  0.68415167547420E-09  0.60658884768490E-09  0.60812056846570E-09  0.70870753034460E-10
       479  0.34596750674950E-09  0.67301062984380E-09  0.59747132908310E-09  0.59850710583810E-09  0.68888030869560E-10
       480  0.34847086721390E-09  0.66431206925710E-09  0.58970911557990E-09  0.59061596490590E-09  0.69006717307820E-10
