0 3 0 7 -2.8293556027218623e+26 5.6037266410624882e+26 -4.2261486068525261e+26 1.9327521556619964e+26 -5.8316973714957485e+25 1.1506743674388990e+25 -1.3610022919718580e+24 7.3773617530660683e+22
1 2 0 7 -2.8293556027218623e+26 5.6037266410624882e+26 -4.2261486068525261e+26 1.9327521556619964e+26 -5.8316973714957485e+25 1.1506743674388990e+25 -1.3610022919718580e+24 7.3773617530660683e+22
2 1 0 7 -2.8293556027218623e+26 5.6037266410624882e+26 -4.2261486068525261e+26 1.9327521556619964e+26 -5.8316973714957485e+25 1.1506743674388990e+25 -1.3610022919718580e+24 7.3773617530660683e+22
3 0 0 7 -2.8293556027218623e+26 5.6037266410624882e+26 -4.2261486068525261e+26 1.9327521556619964e+26 -5.8316973714957485e+25 1.1506743674388990e+25 -1.3610022919718580e+24 7.3773617530660683e+22
4 0 1 8 -9.1082694605905320e+24 2.3757764580645286e+25 -2.5592543139718891e+25 1.5722853543158946e+25 -6.0537973195816091e+24 1.4703790856472881e+24 -2.1142128699939005e+23 1.5033997438904288e+22
5 0 2 9 -7.1209468605217084e+23 2.1921523531721463e+24 -2.8508151475124590e+24 2.0935756016498870e+24 -9.5367276408371159e+23 2.7679627701459886e+23 -5.0090051028727544e+22 4.1484168404364632e+21
6 0 3 10 -9.2463474619777003e+22 3.2061272405847429e+23 -4.7584048592039426e+23 4.0116716923013418e+23 -2.1496811687874702e+23 7.5596928433085087e+22 -1.5521035119934015e+22 1.4162908171588175e+21
7 0 4 11 -1.7153268864229692e+22 6.5648528099626940e+22 -1.0931791207651113e+23 1.0698283252557725e+23 -6.7028466299105429e+22 2.6105784835703308e+22 -5.8030624706146075e+21 5.6556424955339427e+20
8 0 5 12 -4.2260295674704308e+21 1.7831053898661986e+22 -3.4092931752194654e+22 3.7677988149364473e+22 -2.5565614610800160e+22 1.0610447628548333e+22 -2.4891802414490305e+21 2.5426649533948982e+20
9 0 6 13 -1.3395966851134807e+21 6.4330991225708363e+21 -1.3395613991415130e+22 1.5702229494761894e+22 -1.1193943572026325e+22 4.8520123875951819e+21 -1.1833911669578646e+21 1.2520441058488535e+20
10 0 7 14 -5.5352309110572895e+20 2.7736567176820105e+21 -6.0139592577973779e+21 7.3209587311493629e+21 -5.4050330474184704e+21 2.4198585312928764e+21 -6.0809720575664796e+20 6.6138621953978319e+19
11 0 8 15 -2.5294409462740156e+20 1.3111308510007216e+21 -2.9360867038645217e+21 3.6843486184905669e+21 -2.7984402000067161e+21 1.2864619259301748e+21 -3.3134541297722943e+20 3.6875016054405857e+19
12 0 9 16 -1.2520441058485839e+20 6.6716299438759268e+20 -1.5339501128097158e+21 1.9735160828535568e+21 -1.5346008423638832e+21 7.2119250764292830e+20 -1.8963353123550190e+20 2.1517312109881123e+19
13 0 10 17 -6.6138621954014126e+19 3.6060901887681580e+20 -8.4754668544026621e+20 1.1134388875966429e+21 -8.8309371607844966e+20 4.2283279350326749e+20 -1.1315621737470902e+20 1.3054540870712809e+19
14 0 11 18 -3.6875016054387565e+19 2.0499123518000595e+20 -4.9084733612479781e+20 6.5638860650091250e+20 -5.2945827240637792e+20 2.5760092874473813e+20 -6.9991858991272763e+19 8.1917131511794954e+18
15 0 12 19 -2.1517312109884223e+19 1.2161898861386146e+20 -2.9590245940864457e+20 4.0179215319932227e+20 -3.2885619290435466e+20 1.6223869555360065e+20 -4.4667862768866976e+19 5.2939898249659843e+18
16 0 13 20 -1.3054540870711138e+19 7.4854686710819750e+19 -1.8466496844982095e+20 2.5410525790748793e+20 -2.1064325479812078e+20 1.0519147959211141e+20 -2.9299995365214618e+19 3.5113352734484500e+18
17 0 14 21 -8.1917131511826381e+18 4.7565586095087624e+19 -1.1877669244424823e+20 1.6536121584634869e+20 -1.3862376408210439e+20 6.9974393451214742e+19 -1.9692351102244045e+19 2.3833253871282493e+18
18 0 15 22 -5.2939898249644564e+18 3.1082649916722733e+19 -7.8454027827845972e+19 1.1035956694959941e+20 -9.3440916109781189e+19 4.7620441097771246e+19 -1.3525146359002075e+19 1.6514221575003218e+18
19 0 16 23 -3.5113352734484920e+18 2.0820360988566147e+19 -5.3055742611397542e+19 7.5324046132624884e+19 -6.4346469303919788e+19 3.3075259195459457e+19 -9.4718510253172511e+18 1.1657318974326095e+18
20 0 17 24 -2.3833253871284685e+18 1.4257049588632895e+19 -3.6642864269076636e+19 5.2454978631937057e+19 -4.5170269494161646e+19 2.3398362876335563e+19 -6.7507604561926769e+18 8.3682850965390144e+17
21 0 18 25 -1.6514221575004782e+18 9.9575412853828915e+18 -2.5790550057677165e+19 3.7196665082910876e+19 -3.2263550891858538e+19 1.6829981552630079e+19 -4.8886347944850442e+18 6.0996998059738266e+17
22 0 19 26 -1.1657318974321518e+18 7.0796638439702057e+18 -1.8465248685280551e+19 2.6812901659993420e+19 -2.3410324883236499e+19 1.2289802253980185e+19 -3.5919191786311777e+18 4.5085688663657472e+17
23 0 20 27 -8.3682850965403507e+17 5.1154933235425833e+18 -1.3427404775875609e+19 1.9618484279141691e+19 -1.7231999095447534e+19 9.0991705292919439e+18 -2.6744545298183767e+18 3.3753877881933594e+17
24 0 21 28 -6.0996998059740774e+17 3.7510322725920246e+18 -9.9033170702865121e+18 1.4551629241209506e+19 -1.2852008055934702e+19 6.8227278855906202e+18 -2.0157883201557967e+18 2.5569402758226730e+17
25 0 22 29 -4.5085688663662861e+17 2.7877726376355471e+18 -7.3995493440165724e+18 1.0929354945310951e+19 -9.7017923272498401e+18 5.1757942029691433e+18 -1.5365346393095972e+18 1.9581141129700131e+17
26 0 23 30 -3.3753877881926048e+17 2.0976330713928102e+18 -5.5951652675296942e+18 8.3039506381009213e+18 -7.4057908891548396e+18 3.9689212648708833e+18 -1.1834805761940572e+18 1.5147053733323318e+17
27 0 24 31 -2.5569402758233818e+17 1.5964172555950292e+18 -4.2776344540232346e+18 6.3767924620963994e+18 -5.7117382160101530e+18 3.0739818220415800e+18 -9.2039651836476928e+17 1.1827167624748586e+17
28 0 25 32 -1.9581141129696282e+17 1.2278214501577531e+18 -3.3038670187846559e+18 4.9454881361130127e+18 -4.4475492919581932e+18 2.4030180600422236e+18 -7.2225738521849690e+17 9.3157460945319264e+16
29 0 26 33 -1.5147053733325600e+17 9.5359537945048461e+17 -2.5760429778864963e+18 3.8708250878752558e+18 -3.4941451979507645e+18 1.8948071763280394e+18 -5.7154455404193293e+17 7.3975623558670592e+16
30 0 27 34 -1.1827167624745450e+17 7.4737160052063885e+17 -2.0263381701178092e+18 3.0557279534820890e+18 -2.7680258569431127e+18 1.5061840727592387e+18 -4.5584057750003565e+17 5.9192654046445368e+16
31 0 28 35 -9.3157460945344064e+16 5.9072639142864128e+17 -1.6071050797891274e+18 2.4316373865443953e+18 -2.2099124685395497e+18 1.2063486697631063e+18 -3.6624096733840614e+17 4.7703528876285304e+16
32 0 29 36 -7.3975623558663536e+16 4.7062354701226726e+17 -1.2844591547544722e+18 1.9495557069324777e+18 -1.7772340814165315e+18 9.7307670259281459e+17 -2.9629063810205056e+17 3.8703541294158752e+16
33 0 30 37 -5.9192654046448520e+16 3.7773009250852365e+17 -1.0340270442470007e+18 1.5740752663910139e+18 -1.4390874003172029e+18 7.9016315664082867e+17 -2.4126227279184022e+17 3.1600855862126280e+16
34 0 31 38 -4.7703528876275208e+16 3.0529062568416762e+17 -8.3808883651900954e+17 1.2793422033407030e+18 -1.1728113508127060e+18 6.4567538214336307e+17 -1.9766062499128064e+17 2.5956130031037876e+16
35 0 32 39 -3.8703541294165896e+16 2.4836495822390688e+17 -6.8363230411290765e+17 1.0462938764220695e+18 -9.6163048243867533e+17 5.3074520433065005e+17 -1.6287806494836630e+17 2.1440353817488896e+16
36 0 33 40 -3.1600855862126932e+16 2.0330535082236723e+17 -5.6101198815997171e+17 8.6074566751356058e+17 -7.9301501909086502e+17 4.3872435732636992e+17 -1.3495261032071947e+17 1.7805097771385640e+16
37 0 34 41 -2.5956130031035924e+16 1.6739384116189322e+17 -4.6301455590788915e+17 7.1205127341486093e+17 -6.5752725859618419e+17 3.6458772501718304e+17 -1.1239620208734942e+17 1.4861307028521270e+16
38 0 35 42 -2.1440353817487488e+16 1.3858786636683176e+17 -3.8420034250772301e+17 5.9215475992301107e+17 -5.4800180671926003e+17 3.0450748398199014e+17 -9.4071650916946416e+16 1.2464043689584268e+16
