     kz              E+_uu           E+_vv           E+_ww           E+_pp
  2.0000000e+02   8.0350272e-04   3.0131878e-04   1.0845236e-04   7.6180379e-04
  2.0066667e+02   7.9060934e-04   2.9779270e-04   1.0653376e-04   7.4962024e-04
  2.0133333e+02   7.8138686e-04   2.9264763e-04   1.0503501e-04   7.3889273e-04
  2.0200000e+02   7.7345474e-04   2.8899795e-04   1.0318575e-04   7.2413778e-04
  2.0266667e+02   7.6101188e-04   2.8574389e-04   1.0188455e-04   7.1547020e-04
  2.0333333e+02   7.5429099e-04   2.8145226e-04   1.0060626e-04   7.0130080e-04
  2.0400000e+02   7.4503557e-04   2.7883728e-04   9.9147947e-05   6.9162680e-04
  2.0466667e+02   7.3254121e-04   2.7359730e-04   9.7358858e-05   6.8079763e-04
  2.0533333e+02   7.2473807e-04   2.7121928e-04   9.5971582e-05   6.6831346e-04
  2.0600000e+02   7.1589418e-04   2.6678140e-04   9.4705649e-05   6.5981444e-04
  2.0666667e+02   7.1279283e-04   2.6343652e-04   9.3290221e-05   6.5071493e-04
  2.0733333e+02   6.9895533e-04   2.5988158e-04   9.1786683e-05   6.3858909e-04
  2.0800000e+02   6.9006357e-04   2.5685243e-04   9.0477859e-05   6.2814587e-04
  2.0866667e+02   6.8489741e-04   2.5397515e-04   8.9051160e-05   6.1650668e-04
  2.0933333e+02   6.7457659e-04   2.4949978e-04   8.7927596e-05   6.0977530e-04
  2.1000000e+02   6.6937102e-04   2.4663367e-04   8.6519513e-05   6.0245567e-04
  2.1066667e+02   6.6097948e-04   2.4360116e-04   8.5475229e-05   5.8978157e-04
  2.1133333e+02   6.4866245e-04   2.4006923e-04   8.3888483e-05   5.8138521e-04
  2.1200000e+02   6.4524155e-04   2.3803188e-04   8.3057868e-05   5.7159956e-04
  2.1266667e+02   6.3794300e-04   2.3440343e-04   8.1751552e-05   5.6097449e-04
  2.1333333e+02   6.2953235e-04   2.3122199e-04   8.0341907e-05   5.5097989e-04
  2.1400000e+02   6.1738627e-04   2.2826286e-04   7.9059890e-05   5.4364537e-04
  2.1466667e+02   6.1362318e-04   2.2485513e-04   7.8067897e-05   5.3517593e-04
  2.1533333e+02   6.0775112e-04   2.2266207e-04   7.7150196e-05   5.2715738e-04
  2.1600000e+02   5.9982700e-04   2.1919565e-04   7.5832220e-05   5.1938333e-04
  2.1666667e+02   5.9373119e-04   2.1626654e-04   7.4795096e-05   5.1128662e-04
  2.1733333e+02   5.8437680e-04   2.1334430e-04   7.3589714e-05   5.0256336e-04
  2.1800000e+02   5.7919573e-04   2.1170762e-04   7.2539418e-05   4.9527534e-04
  2.1866667e+02   5.7061140e-04   2.0809414e-04   7.1543766e-05   4.8562986e-04
  2.1933333e+02   5.6567846e-04   2.0591738e-04   7.0667978e-05   4.7847338e-04
  2.2000000e+02   5.5767050e-04   2.0280429e-04   6.9525331e-05   4.7318533e-04
  2.2066667e+02   5.4964648e-04   2.0017519e-04   6.8485081e-05   4.6459025e-04
  2.2133333e+02   5.4420143e-04   1.9776501e-04   6.7637491e-05   4.5756931e-04
  2.2200000e+02   5.4012927e-04   1.9516839e-04   6.6655735e-05   4.4983782e-04
  2.2266667e+02   5.3216996e-04   1.9260778e-04   6.5723031e-05   4.4298413e-04
  2.2333333e+02   5.2811548e-04   1.9040243e-04   6.4822352e-05   4.3660296e-04
  2.2400000e+02   5.2130713e-04   1.8800185e-04   6.3977409e-05   4.2798326e-04
  2.2466667e+02   5.1589564e-04   1.8509159e-04   6.2842801e-05   4.2262135e-04
  2.2533333e+02   5.0834583e-04   1.8336260e-04   6.2131834e-05   4.1696743e-04
  2.2600000e+02   5.0197500e-04   1.8089198e-04   6.1185673e-05   4.0993399e-04
  2.2666667e+02   4.9620273e-04   1.7875841e-04   6.0173850e-05   4.0358420e-04
  2.2733333e+02   4.8972234e-04   1.7626647e-04   5.9426720e-05   3.9704237e-04
  2.2800000e+02   4.8668153e-04   1.7387095e-04   5.8546134e-05   3.9182495e-04
  2.2866667e+02   4.7876068e-04   1.7196273e-04   5.7778325e-05   3.8463888e-04
  2.2933333e+02   4.7419291e-04   1.6946406e-04   5.7130660e-05   3.7860887e-04
  2.3000000e+02   4.6928222e-04   1.6726986e-04   5.6195545e-05   3.7292558e-04
  2.3066667e+02   4.6347143e-04   1.6528780e-04   5.5361648e-05   3.6732237e-04
  2.3133333e+02   4.5670634e-04   1.6318566e-04   5.4526957e-05   3.6107970e-04
  2.3200000e+02   4.5365312e-04   1.6124098e-04   5.3876053e-05   3.5515798e-04
  2.3266667e+02   4.4719701e-04   1.5890723e-04   5.3219972e-05   3.5103183e-04
  2.3333333e+02   4.4280182e-04   1.5765855e-04   5.2513099e-05   3.4427602e-04
  2.3400000e+02   4.3842034e-04   1.5515770e-04   5.1675514e-05   3.4062220e-04
  2.3466667e+02   4.3131361e-04   1.5303079e-04   5.0983250e-05   3.3428144e-04
  2.3533333e+02   4.2745273e-04   1.5153784e-04   5.0200873e-05   3.2908047e-04
  2.3600000e+02   4.2258252e-04   1.4899637e-04   4.9592391e-05   3.2411149e-04
  2.3666667e+02   4.1790294e-04   1.4712634e-04   4.8939051e-05   3.1914345e-04
  2.3733333e+02   4.1432506e-04   1.4528889e-04   4.8201986e-05   3.1494092e-04
  2.3800000e+02   4.0828249e-04   1.4390620e-04   4.7620394e-05   3.0867842e-04
  2.3866667e+02   4.0360854e-04   1.4170724e-04   4.6791006e-05   3.0424210e-04
  2.3933333e+02   3.9823164e-04   1.4002640e-04   4.6271355e-05   2.9994152e-04
  2.4000000e+02   3.9568143e-04   1.3795228e-04   4.5690371e-05   2.9516200e-04
  2.4066667e+02   3.9078423e-04   1.3722308e-04   4.5085111e-05   2.9094026e-04
  2.4133333e+02   3.8696312e-04   1.3489507e-04   4.4510490e-05   2.8606283e-04
  2.4200000e+02   3.8143107e-04   1.3372896e-04   4.3800067e-05   2.8191232e-04
  2.4266667e+02   3.7678627e-04   1.3194182e-04   4.3209939e-05   2.7737955e-04
  2.4333333e+02   3.7292794e-04   1.3017091e-04   4.2649685e-05   2.7315657e-04
  2.4400000e+02   3.6809893e-04   1.2855278e-04   4.1980930e-05   2.6883934e-04
  2.4466667e+02   3.6491193e-04   1.2699397e-04   4.1479365e-05   2.6450778e-04
  2.4533333e+02   3.6076155e-04   1.2524573e-04   4.0865306e-05   2.6142761e-04
  2.4600000e+02   3.5775801e-04   1.2368258e-04   4.0409345e-05   2.5687648e-04
  2.4666667e+02   3.5265237e-04   1.2216569e-04   3.9823861e-05   2.5286296e-04
  2.4733333e+02   3.4993529e-04   1.2079707e-04   3.9456717e-05   2.4942852e-04
  2.4800000e+02   3.4525395e-04   1.1889880e-04   3.8827423e-05   2.4462945e-04
  2.4866667e+02   3.4126337e-04   1.1776658e-04   3.8278391e-05   2.4190821e-04
  2.4933333e+02   3.3753958e-04   1.1642713e-04   3.7729415e-05   2.3778487e-04
  2.5000000e+02   3.3417697e-04   1.1459763e-04   3.7296566e-05   2.3399267e-04
  2.5066667e+02   3.2860725e-04   1.1330913e-04   3.6809369e-05   2.3118070e-04
  2.5133333e+02   3.2632593e-04   1.1203065e-04   3.6258772e-05   2.2713866e-04
  2.5200000e+02   3.2366315e-04   1.1041085e-04   3.5792232e-05   2.2346896e-04
  2.5266667e+02   3.1954483e-04   1.0929372e-04   3.5364092e-05   2.2076711e-04
  2.5333333e+02   3.1465193e-04   1.0778451e-04   3.4864640e-05   2.1710626e-04
  2.5400000e+02   3.1207988e-04   1.0670508e-04   3.4329411e-05   2.1384321e-04
  2.5466667e+02   3.0754762e-04   1.0554775e-04   3.3919312e-05   2.1114068e-04
  2.5533333e+02   3.0445100e-04   1.0425468e-04   3.3501592e-05   2.0753574e-04
  2.5600000e+02   3.0186347e-04   1.0277263e-04   3.3074009e-05   2.0422970e-04
  2.5666667e+02   2.9931521e-04   1.0124912e-04   3.2517599e-05   2.0154009e-04
  2.5733333e+02   2.9473495e-04   1.0026143e-04   3.2131728e-05   1.9844264e-04
  2.5800000e+02   2.9214433e-04   9.8901560e-05   3.1731988e-05   1.9536259e-04
  2.5866667e+02   2.8769754e-04   9.7881767e-05   3.1400547e-05   1.9236820e-04
  2.5933333e+02   2.8540817e-04   9.6613840e-05   3.0939682e-05   1.8965061e-04
  2.6000000e+02   2.8258400e-04   9.5384936e-05   3.0537138e-05   1.8674539e-04
  2.6066667e+02   2.7873020e-04   9.4388776e-05   3.0148594e-05   1.8370973e-04
  2.6133333e+02   2.7681060e-04   9.3308486e-05   2.9690710e-05   1.8099835e-04
  2.6200000e+02   2.7382885e-04   9.2234276e-05   2.9312041e-05   1.7832166e-04
  2.6266667e+02   2.6931970e-04   9.0919157e-05   2.8985006e-05   1.7568295e-04
  2.6333333e+02   2.6716690e-04   8.9787146e-05   2.8582806e-05   1.7279048e-04
  2.6400000e+02   2.6465390e-04   8.8726160e-05   2.8170623e-05   1.7027293e-04
  2.6466667e+02   2.6134350e-04   8.7410519e-05   2.7905053e-05   1.6792634e-04
  2.6533333e+02   2.5901078e-04   8.6409785e-05   2.7477351e-05   1.6510952e-04
  2.6600000e+02   2.5554831e-04   8.5352176e-05   2.7079011e-05   1.6254814e-04
  2.6666667e+02   2.5301698e-04   8.4493224e-05   2.6781343e-05   1.6085740e-04
  2.6733333e+02   2.5049720e-04   8.3698197e-05   2.6513781e-05   1.5774457e-04
  2.6800000e+02   2.4757813e-04   8.2392033e-05   2.6124389e-05   1.5601394e-04
  2.6866667e+02   2.4454132e-04   8.1725296e-05   2.5727481e-05   1.5339618e-04
  2.6933333e+02   2.4269915e-04   8.0659071e-05   2.5359711e-05   1.5143691e-04
  2.7000000e+02   2.3923720e-04   7.9618624e-05   2.5128336e-05   1.4859538e-04
  2.7066667e+02   2.3709940e-04   7.8725127e-05   2.4750923e-05   1.4645867e-04
  2.7133333e+02   2.3447343e-04   7.7667894e-05   2.4468343e-05   1.4435613e-04
  2.7200000e+02   2.3240007e-04   7.6816601e-05   2.4117941e-05   1.4237109e-04
  2.7266667e+02   2.2964926e-04   7.5708472e-05   2.3849341e-05   1.4022486e-04
  2.7333333e+02   2.2755788e-04   7.4992430e-05   2.3532821e-05   1.3812647e-04
  2.7400000e+02   2.2398064e-04   7.3959129e-05   2.3225314e-05   1.3634387e-04
  2.7466667e+02   2.2228971e-04   7.2894819e-05   2.2930139e-05   1.3407019e-04
  2.7533333e+02   2.1957112e-04   7.2201641e-05   2.2623218e-05   1.3224014e-04
  2.7600000e+02   2.1760884e-04   7.1314129e-05   2.2393470e-05   1.3024879e-04
  2.7666667e+02   2.1519587e-04   7.0438269e-05   2.2064099e-05   1.2835598e-04
  2.7733333e+02   2.1293639e-04   6.9602032e-05   2.1846582e-05   1.2662515e-04
  2.7800000e+02   2.1061243e-04   6.8864736e-05   2.1538109e-05   1.2464683e-04
  2.7866667e+02   2.0880208e-04   6.7993363e-05   2.1216747e-05   1.2250463e-04
  2.7933333e+02   2.0654064e-04   6.7049097e-05   2.1013466e-05   1.2102561e-04
  2.8000000e+02   2.0396621e-04   6.6284126e-05   2.0666672e-05   1.1930523e-04
  2.8066667e+02   2.0192140e-04   6.5694860e-05   2.0448338e-05   1.1746047e-04
  2.8133333e+02   1.9957736e-04   6.4856554e-05   2.0220574e-05   1.1588245e-04
  2.8200000e+02   1.9751347e-04   6.4112677e-05   1.9925143e-05   1.1405142e-04
  2.8266667e+02   1.9512356e-04   6.3321721e-05   1.9682177e-05   1.1256247e-04
  2.8333333e+02   1.9289119e-04   6.2884233e-05   1.9430315e-05   1.1084060e-04
  2.8400000e+02   1.9149270e-04   6.1842119e-05   1.9225177e-05   1.0914625e-04
  2.8466667e+02   1.8960790e-04   6.1145907e-05   1.8943573e-05   1.0746275e-04
  2.8533333e+02   1.8704411e-04   6.0389387e-05   1.8720459e-05   1.0606276e-04
  2.8600000e+02   1.8575861e-04   5.9653342e-05   1.8492220e-05   1.0452472e-04
  2.8666667e+02   1.8318668e-04   5.9083641e-05   1.8285808e-05   1.0273169e-04
  2.8733333e+02   1.8182700e-04   5.8355522e-05   1.8052744e-05   1.0139819e-04
  2.8800000e+02   1.7960542e-04   5.7769228e-05   1.7772612e-05   9.9854696e-05
  2.8866667e+02   1.7802116e-04   5.6942054e-05   1.7612041e-05   9.8297254e-05
  2.8933333e+02   1.7586874e-04   5.6302226e-05   1.7399107e-05   9.7232396e-05
  2.9000000e+02   1.7402912e-04   5.5587821e-05   1.7169813e-05   9.5773406e-05
  2.9066667e+02   1.7229244e-04   5.4993141e-05   1.6957764e-05   9.4268629e-05
  2.9133333e+02   1.7041811e-04   5.4328675e-05   1.6756623e-05   9.2885127e-05
  2.9200000e+02   1.6836502e-04   5.3770144e-05   1.6525220e-05   9.1720823e-05
  2.9266667e+02   1.6656225e-04   5.3090457e-05   1.6344475e-05   9.0334635e-05
  2.9333333e+02   1.6535080e-04   5.2538515e-05   1.6151604e-05   8.8800571e-05
  2.9400000e+02   1.6368200e-04   5.1752249e-05   1.5928867e-05   8.7695840e-05
  2.9466667e+02   1.6199211e-04   5.1192333e-05   1.5757847e-05   8.6437775e-05
  2.9533333e+02   1.6000518e-04   5.0644948e-05   1.5549543e-05   8.5203217e-05
  2.9600000e+02   1.5821473e-04   5.0108763e-05   1.5341805e-05   8.4050900e-05
  2.9666667e+02   1.5692220e-04   4.9538416e-05   1.5163700e-05   8.2540640e-05
  2.9733333e+02   1.5495609e-04   4.8945532e-05   1.4983229e-05   8.1467510e-05
  2.9800000e+02   1.5346624e-04   4.8377141e-05   1.4801474e-05   8.0330034e-05
  2.9866667e+02   1.5168723e-04   4.7746301e-05   1.4626019e-05   7.9326886e-05
  2.9933333e+02   1.5025645e-04   4.7163941e-05   1.4426995e-05   7.8179434e-05
  3.0000000e+02   1.4907461e-04   4.6650507e-05   1.4251846e-05   7.6850753e-05
  3.0066667e+02   1.4711234e-04   4.6214750e-05   1.4095311e-05   7.5879496e-05
  3.0133333e+02   1.4549118e-04   4.5557282e-05   1.3906502e-05   7.4686797e-05
  3.0200000e+02   1.4405661e-04   4.5103257e-05   1.3751180e-05   7.3672993e-05
  3.0266667e+02   1.4275100e-04   4.4499980e-05   1.3580017e-05   7.2624577e-05
  3.0333333e+02   1.4116976e-04   4.4102573e-05   1.3422866e-05   7.1699068e-05
  3.0400000e+02   1.3963312e-04   4.3485854e-05   1.3254101e-05   7.0573733e-05
  3.0466667e+02   1.3834349e-04   4.3092199e-05   1.3111110e-05   6.9658274e-05
  3.0533333e+02   1.3657304e-04   4.2627581e-05   1.2929604e-05   6.8596240e-05
  3.0600000e+02   1.3524270e-04   4.1998841e-05   1.2775720e-05   6.7640776e-05
  3.0666667e+02   1.3397693e-04   4.1569221e-05   1.2643178e-05   6.6624682e-05
  3.0733333e+02   1.3259227e-04   4.1114406e-05   1.2481497e-05   6.5674354e-05
  3.0800000e+02   1.3090028e-04   4.0611021e-05   1.2321170e-05   6.4769327e-05
  3.0866667e+02   1.3002027e-04   4.0188784e-05   1.2203531e-05   6.3950902e-05
  3.0933333e+02   1.2902201e-04   3.9697736e-05   1.2050804e-05   6.3042242e-05
  3.1000000e+02   1.2742662e-04   3.9272131e-05   1.1900299e-05   6.2060902e-05
  3.1066667e+02   1.2605290e-04   3.8836096e-05   1.1766123e-05   6.1200579e-05
  3.1133333e+02   1.2473286e-04   3.8420241e-05   1.1603843e-05   6.0363329e-05
  3.1200000e+02   1.2336727e-04   3.7943571e-05   1.1466377e-05   5.9425538e-05
  3.1266667e+02   1.2186471e-04   3.7535317e-05   1.1319852e-05   5.8776850e-05
  3.1333333e+02   1.2102351e-04   3.7106024e-05   1.1222308e-05   5.7962773e-05
  3.1400000e+02   1.1950357e-04   3.6679030e-05   1.1108271e-05   5.6984998e-05
  3.1466667e+02   1.1823959e-04   3.6229655e-05   1.0952944e-05   5.6248702e-05
  3.1533333e+02   1.1709288e-04   3.5822156e-05   1.0805219e-05   5.5380681e-05
  3.1600000e+02   1.1607399e-04   3.5455934e-05   1.0686864e-05   5.4554600e-05
  3.1666667e+02   1.1468759e-04   3.5046941e-05   1.0548502e-05   5.3998269e-05
  3.1733333e+02   1.1401780e-04   3.4712903e-05   1.0434990e-05   5.3214139e-05
  3.1800000e+02   1.1249249e-04   3.4189927e-05   1.0306325e-05   5.2379910e-05
  3.1866667e+02   1.1132392e-04   3.3843292e-05   1.0166399e-05   5.1740481e-05
  3.1933333e+02   1.1024498e-04   3.3501972e-05   1.0069836e-05   5.1013034e-05
  3.2000000e+02   1.0923787e-04   3.3103800e-05   9.9501053e-06   5.0329124e-05
  3.2066667e+02   1.0788909e-04   3.2769452e-05   9.8334223e-06   4.9521353e-05
  3.2133333e+02   1.0703840e-04   3.2360042e-05   9.7198413e-06   4.8852028e-05
  3.2200000e+02   1.0585224e-04   3.1963723e-05   9.6247738e-06   4.8111724e-05
  3.2266667e+02   1.0478225e-04   3.1678995e-05   9.5057563e-06   4.7508066e-05
  3.2333333e+02   1.0410341e-04   3.1221567e-05   9.4008802e-06   4.6846296e-05
  3.2400000e+02   1.0265277e-04   3.0949871e-05   9.2805706e-06   4.6100448e-05
  3.2466667e+02   1.0152807e-04   3.0602271e-05   9.1688430e-06   4.5496673e-05
  3.2533333e+02   1.0089424e-04   3.0295512e-05   9.0632795e-06   4.4862898e-05
  3.2600000e+02   9.9539488e-05   2.9894631e-05   8.9511238e-06   4.4301281e-05
  3.2666667e+02   9.8912935e-05   2.9580403e-05   8.8523469e-06   4.3710171e-05
  3.2733333e+02   9.7732112e-05   2.9363969e-05   8.7541461e-06   4.3089708e-05
  3.2800000e+02   9.6682117e-05   2.8933104e-05   8.6545671e-06   4.2524668e-05
  3.2866667e+02   9.5464860e-05   2.8587130e-05   8.5491848e-06   4.1932632e-05
  3.2933333e+02   9.4779039e-05   2.8244003e-05   8.4519294e-06   4.1251564e-05
  3.3000000e+02   9.3815998e-05   2.8031357e-05   8.3565133e-06   4.0765554e-05
  3.3066667e+02   9.2992135e-05   2.7685049e-05   8.2681076e-06   4.0176960e-05
  3.3133333e+02   9.1850359e-05   2.7375279e-05   8.1534708e-06   3.9602891e-05
  3.3200000e+02   9.1025213e-05   2.7051992e-05   8.0785043e-06   3.9102219e-05
  3.3266667e+02   9.0051692e-05   2.6788653e-05   7.9829751e-06   3.8479151e-05
  3.3333333e+02   8.9341102e-05   2.6495464e-05   7.8845658e-06   3.8014864e-05
  3.3400000e+02   8.8604817e-05   2.6144515e-05   7.7925226e-06   3.7490581e-05
  3.3466667e+02   8.7278371e-05   2.5890946e-05   7.7030990e-06   3.7014238e-05
  3.3533333e+02   8.6592641e-05   2.5629851e-05   7.6138099e-06   3.6475280e-05
  3.3600000e+02   8.5929552e-05   2.5325283e-05   7.5409918e-06   3.5980236e-05
  3.3666667e+02   8.4962662e-05   2.5038381e-05   7.4412156e-06   3.5498736e-05
  3.3733333e+02   8.4131576e-05   2.4736239e-05   7.3648794e-06   3.5034724e-05
  3.3800000e+02   8.2983441e-05   2.4466473e-05   7.2870892e-06   3.4458287e-05
  3.3866667e+02   8.2410253e-05   2.4226952e-05   7.1920667e-06   3.4070015e-05
  3.3933333e+02   8.1531626e-05   2.3985606e-05   7.1167503e-06   3.3637865e-05
  3.4000000e+02   8.0629818e-05   2.3703724e-05   7.0377249e-06   3.3117457e-05
  3.4066667e+02   7.9916702e-05   2.3395510e-05   6.9428984e-06   3.2677705e-05
  3.4133333e+02   7.9194493e-05   2.3235154e-05   6.8707738e-06   3.2213907e-05
  3.4200000e+02   7.8214462e-05   2.2958298e-05   6.7918368e-06   3.1837833e-05
  3.4266667e+02   7.7494514e-05   2.2677087e-05   6.7123147e-06   3.1356553e-05
  3.4333333e+02   7.6790627e-05   2.2453932e-05   6.6527750e-06   3.0930572e-05
  3.4400000e+02   7.6035543e-05   2.2196010e-05   6.5702410e-06   3.0572471e-05
  3.4466667e+02   7.5421861e-05   2.1961314e-05   6.4988362e-06   3.0118494e-05
  3.4533333e+02   7.4661779e-05   2.1709995e-05   6.4176624e-06   2.9687191e-05
  3.4600000e+02   7.4015503e-05   2.1483970e-05   6.3565554e-06   2.9226351e-05
  3.4666667e+02   7.3251788e-05   2.1257531e-05   6.2776610e-06   2.8921077e-05
  3.4733333e+02   7.2682457e-05   2.1024240e-05   6.2048778e-06   2.8532667e-05
  3.4800000e+02   7.1673565e-05   2.0792598e-05   6.1359600e-06   2.8102626e-05
  3.4866667e+02   7.1002534e-05   2.0605618e-05   6.0622239e-06   2.7735700e-05
  3.4933333e+02   7.0186959e-05   2.0344181e-05   5.9956199e-06   2.7332390e-05
  3.5000000e+02   6.9555703e-05   2.0156535e-05   5.9398966e-06   2.7062796e-05
  3.5066667e+02   6.8974018e-05   1.9941053e-05   5.8704556e-06   2.6620546e-05
  3.5133333e+02   6.8373975e-05   1.9723708e-05   5.8089610e-06   2.6299514e-05
  3.5200000e+02   6.7757616e-05   1.9495358e-05   5.7484756e-06   2.5954998e-05
  3.5266667e+02   6.6932209e-05   1.9304713e-05   5.6873799e-06   2.5580428e-05
  3.5333333e+02   6.6291291e-05   1.9091794e-05   5.6123971e-06   2.5244297e-05
  3.5400000e+02   6.5788544e-05   1.8865255e-05   5.5565723e-06   2.4892192e-05
  3.5466667e+02   6.5025091e-05   1.8661231e-05   5.4965222e-06   2.4593777e-05
  3.5533333e+02   6.4429829e-05   1.8494565e-05   5.4361764e-06   2.4262405e-05
  3.5600000e+02   6.3705747e-05   1.8261116e-05   5.3752179e-06   2.3919288e-05
  3.5666667e+02   6.3068934e-05   1.8098427e-05   5.3131395e-06   2.3585425e-05
  3.5733333e+02   6.2401048e-05   1.7903077e-05   5.2552114e-06   2.3351000e-05
  3.5800000e+02   6.2007017e-05   1.7740480e-05   5.1926465e-06   2.2985531e-05
  3.5866667e+02   6.1415059e-05   1.7549187e-05   5.1446991e-06   2.2755815e-05
  3.5933333e+02   6.0791747e-05   1.7329376e-05   5.0895014e-06   2.2334301e-05
  3.6000000e+02   6.0171795e-05   1.7156432e-05   5.0267102e-06   2.2079118e-05
  3.6066667e+02   5.9575041e-05   1.6970876e-05   4.9731410e-06   2.1805994e-05
  3.6133333e+02   5.9138027e-05   1.6791319e-05   4.9176127e-06   2.1537935e-05
  3.6200000e+02   5.8501304e-05   1.6634421e-05   4.8642435e-06   2.1215745e-05
  3.6266667e+02   5.7965178e-05   1.6489514e-05   4.8111338e-06   2.0960946e-05
  3.6333333e+02   5.7377854e-05   1.6266853e-05   4.7595985e-06   2.0692700e-05
  3.6400000e+02   5.6773657e-05   1.6087708e-05   4.7094906e-06   2.0439291e-05
  3.6466667e+02   5.6262303e-05   1.5911676e-05   4.6623278e-06   2.0154178e-05
  3.6533333e+02   5.5799396e-05   1.5777689e-05   4.6162274e-06   1.9902023e-05
  3.6600000e+02   5.5255238e-05   1.5585910e-05   4.5582390e-06   1.9669235e-05
  3.6666667e+02   5.4707822e-05   1.5440560e-05   4.5158820e-06   1.9380133e-05
  3.6733333e+02   5.4255919e-05   1.5277000e-05   4.4587968e-06   1.9140337e-05
  3.6800000e+02   5.3709021e-05   1.5118459e-05   4.4112974e-06   1.8864841e-05
  3.6866667e+02   5.3102083e-05   1.4979782e-05   4.3636542e-06   1.8601355e-05
  3.6933333e+02   5.2721662e-05   1.4818461e-05   4.3219332e-06   1.8401623e-05
  3.7000000e+02   5.2145494e-05   1.4657558e-05   4.2779518e-06   1.8118907e-05
  3.7066667e+02   5.1695208e-05   1.4507261e-05   4.2296699e-06   1.7879902e-05
  3.7133333e+02   5.1149539e-05   1.4343207e-05   4.1832033e-06   1.7644568e-05
  3.7200000e+02   5.0692385e-05   1.4221587e-05   4.1391667e-06   1.7442404e-05
  3.7266667e+02   5.0174384e-05   1.4076628e-05   4.1012466e-06   1.7192871e-05
  3.7333333e+02   4.9650243e-05   1.3934974e-05   4.0487183e-06   1.6988145e-05
  3.7400000e+02   4.9316426e-05   1.3766211e-05   4.0101805e-06   1.6744369e-05
  3.7466667e+02   4.8819349e-05   1.3670560e-05   3.9631970e-06   1.6552213e-05
  3.7533333e+02   4.8293821e-05   1.3510918e-05   3.9290952e-06   1.6352744e-05
  3.7600000e+02   4.8017748e-05   1.3356024e-05   3.8876794e-06   1.6123050e-05
  3.7666667e+02   4.7347397e-05   1.3225028e-05   3.8410805e-06   1.5938019e-05
  3.7733333e+02   4.7003039e-05   1.3103462e-05   3.8032462e-06   1.5687149e-05
  3.7800000e+02   4.6594578e-05   1.2952951e-05   3.7694821e-06   1.5487833e-05
  3.7866667e+02   4.6107958e-05   1.2819133e-05   3.7265268e-06   1.5295501e-05
  3.7933333e+02   4.5687937e-05   1.2700778e-05   3.6878472e-06   1.5113867e-05
  3.8000000e+02   4.5193862e-05   1.2571092e-05   3.6513211e-06   1.4921695e-05
  3.8066667e+02   4.4794029e-05   1.2459385e-05   3.6143888e-06   1.4716255e-05
  3.8133333e+02   4.4490323e-05   1.2309045e-05   3.5788518e-06   1.4567738e-05
  3.8200000e+02   4.3977542e-05   1.2202539e-05   3.5413248e-06   1.4347029e-05
  3.8266667e+02   4.3668899e-05   1.2082936e-05   3.5021117e-06   1.4159793e-05
  3.8333333e+02   4.3238988e-05   1.1945728e-05   3.4638920e-06   1.3987726e-05
  3.8400000e+02   4.2851360e-05   1.1833394e-05   3.4290053e-06   1.3787777e-05
  3.8466667e+02   4.2544161e-05   1.1723600e-05   3.3958277e-06   1.3632737e-05
  3.8533333e+02   4.1976539e-05   1.1616543e-05   3.3625906e-06   1.3468752e-05
  3.8600000e+02   4.1748820e-05   1.1479787e-05   3.3283647e-06   1.3276562e-05
  3.8666667e+02   4.1315562e-05   1.1370462e-05   3.2914156e-06   1.3122784e-05
  3.8733333e+02   4.0952709e-05   1.1260557e-05   3.2594623e-06   1.2949853e-05
  3.8800000e+02   4.0609692e-05   1.1145961e-05   3.2316943e-06   1.2794360e-05
  3.8866667e+02   4.0244729e-05   1.1012685e-05   3.1884308e-06   1.2617151e-05
  3.8933333e+02   3.9908333e-05   1.0927526e-05   3.1599493e-06   1.2452561e-05
  3.9000000e+02   3.9461481e-05   1.0803723e-05   3.1248088e-06   1.2313520e-05
  3.9066667e+02   3.9164805e-05   1.0722162e-05   3.0977997e-06   1.2146856e-05
  3.9133333e+02   3.8762568e-05   1.0579906e-05   3.0657736e-06   1.1990885e-05
  3.9200000e+02   3.8417340e-05   1.0514585e-05   3.0395171e-06   1.1843312e-05
  3.9266667e+02   3.8102247e-05   1.0408427e-05   3.0009363e-06   1.1688744e-05
  3.9333333e+02   3.7784335e-05   1.0305330e-05   2.9803663e-06   1.1567438e-05
  3.9400000e+02   3.7382854e-05   1.0225591e-05   2.9456514e-06   1.1392419e-05
  3.9466667e+02   3.7009340e-05   1.0118613e-05   2.9179337e-06   1.1259062e-05
  3.9533333e+02   3.6807413e-05   1.0026875e-05   2.8903333e-06   1.1144954e-05
  3.9600000e+02   3.6349756e-05   9.9050694e-06   2.8570917e-06   1.0972033e-05
  3.9666667e+02   3.6116381e-05   9.8217885e-06   2.8356679e-06   1.0836865e-05
  3.9733333e+02   3.5818099e-05   9.7404673e-06   2.8016697e-06   1.0695673e-05
  3.9800000e+02   3.5505688e-05   9.6346581e-06   2.7756668e-06   1.0561635e-05
  3.9866667e+02   3.5134083e-05   9.5363163e-06   2.7464386e-06   1.0438104e-05
  3.9933333e+02   3.4857048e-05   9.4491845e-06   2.7233966e-06   1.0312505e-05
  4.0000000e+02   3.4576209e-05   9.3867771e-06   2.6968360e-06   1.0177612e-05
  4.0066667e+02   3.4345710e-05   9.2830821e-06   2.6684796e-06   1.0056263e-05
  4.0133333e+02   3.3995360e-05   9.2077721e-06   2.6455172e-06   9.9132741e-06
