     kz              E+_uu           E+_vv           E+_ww           E+_pp
  2.0133333e+02   3.7857944e-07   3.6545150e-07   8.7363733e-08   5.8306151e-08
  2.0200000e+02   3.6833714e-07   3.5610893e-07   8.5029786e-08   5.6332528e-08
  2.0266667e+02   3.6171854e-07   3.4911853e-07   8.2614869e-08   5.4911227e-08
  2.0333333e+02   3.5307467e-07   3.4029678e-07   8.0927825e-08   5.3117132e-08
  2.0400000e+02   3.4510488e-07   3.3142919e-07   7.8643057e-08   5.2038763e-08
  2.0466667e+02   3.3514173e-07   3.2360339e-07   7.6336774e-08   5.0372326e-08
  2.0533333e+02   3.2808219e-07   3.1638819e-07   7.4999722e-08   4.8896785e-08
  2.0600000e+02   3.2110271e-07   3.0949138e-07   7.2772318e-08   4.7787852e-08
  2.0666667e+02   3.1043840e-07   3.0113716e-07   7.0819607e-08   4.6697907e-08
  2.0733333e+02   3.0466336e-07   2.9446586e-07   6.9047137e-08   4.5269723e-08
  2.0800000e+02   2.9855430e-07   2.8872335e-07   6.7438963e-08   4.3929234e-08
  2.0866667e+02   2.9108027e-07   2.8101228e-07   6.5709768e-08   4.3003830e-08
  2.0933333e+02   2.8431702e-07   2.7460703e-07   6.4033060e-08   4.1794356e-08
  2.1000000e+02   2.7644360e-07   2.6772531e-07   6.2503779e-08   4.0623482e-08
  2.1066667e+02   2.7110991e-07   2.6101954e-07   6.0812372e-08   3.9524441e-08
  2.1133333e+02   2.6470599e-07   2.5494391e-07   5.9402413e-08   3.8597645e-08
  2.1200000e+02   2.5799711e-07   2.4874158e-07   5.7775682e-08   3.7404930e-08
  2.1266667e+02   2.5141354e-07   2.4520996e-07   5.6313700e-08   3.6314750e-08
  2.1333333e+02   2.4635780e-07   2.3662457e-07   5.5218831e-08   3.5150353e-08
  2.1400000e+02   2.4106017e-07   2.3243985e-07   5.3598007e-08   3.4351701e-08
  2.1466667e+02   2.3571363e-07   2.2739024e-07   5.2424235e-08   3.3426840e-08
  2.1533333e+02   2.3017422e-07   2.2247654e-07   5.1176537e-08   3.2659707e-08
  2.1600000e+02   2.2315734e-07   2.1700524e-07   4.9802623e-08   3.1592566e-08
  2.1666667e+02   2.1941412e-07   2.1163118e-07   4.8327437e-08   3.0716533e-08
  2.1733333e+02   2.1439965e-07   2.0681299e-07   4.7229491e-08   2.9873169e-08
  2.1800000e+02   2.0899583e-07   2.0269926e-07   4.6155481e-08   2.8989093e-08
  2.1866667e+02   2.0375220e-07   1.9679287e-07   4.5142469e-08   2.8194335e-08
  2.1933333e+02   1.9888034e-07   1.9382401e-07   4.4020190e-08   2.7502306e-08
  2.2000000e+02   1.9545232e-07   1.8829423e-07   4.2852413e-08   2.6754650e-08
  2.2066667e+02   1.9018438e-07   1.8385689e-07   4.1888215e-08   2.6098602e-08
  2.2133333e+02   1.8613437e-07   1.7926065e-07   4.0782016e-08   2.5291928e-08
  2.2200000e+02   1.8242763e-07   1.7506702e-07   3.9748124e-08   2.4574177e-08
  2.2266667e+02   1.7763701e-07   1.7230158e-07   3.8735577e-08   2.3977223e-08
  2.2333333e+02   1.7365756e-07   1.6686459e-07   3.7730862e-08   2.3332816e-08
  2.2400000e+02   1.6988149e-07   1.6356403e-07   3.6829451e-08   2.2747829e-08
  2.2466667e+02   1.6658358e-07   1.5971607e-07   3.6081365e-08   2.2074920e-08
  2.2533333e+02   1.6204848e-07   1.5624952e-07   3.5105827e-08   2.1551447e-08
  2.2600000e+02   1.5837856e-07   1.5274316e-07   3.4176143e-08   2.0876601e-08
  2.2666667e+02   1.5447064e-07   1.4931909e-07   3.3523004e-08   2.0387041e-08
  2.2733333e+02   1.5128929e-07   1.4627152e-07   3.2668874e-08   1.9822370e-08
  2.2800000e+02   1.4806472e-07   1.4243460e-07   3.1995779e-08   1.9299250e-08
  2.2866667e+02   1.4396010e-07   1.3870114e-07   3.0997675e-08   1.8704562e-08
  2.2933333e+02   1.4185021e-07   1.3658908e-07   3.0253315e-08   1.8267930e-08
  2.3000000e+02   1.3756711e-07   1.3294165e-07   2.9672710e-08   1.7762592e-08
  2.3066667e+02   1.3500138e-07   1.2921660e-07   2.8953756e-08   1.7354649e-08
  2.3133333e+02   1.3126670e-07   1.2714489e-07   2.8135919e-08   1.6852324e-08
  2.3200000e+02   1.2881525e-07   1.2376501e-07   2.7462312e-08   1.6368506e-08
  2.3266667e+02   1.2584892e-07   1.2149354e-07   2.6821368e-08   1.6065546e-08
  2.3333333e+02   1.2302394e-07   1.1782170e-07   2.6222303e-08   1.5591064e-08
  2.3400000e+02   1.1994628e-07   1.1572597e-07   2.5575779e-08   1.5214310e-08
  2.3466667e+02   1.1775736e-07   1.1251456e-07   2.4917912e-08   1.4832040e-08
  2.3533333e+02   1.1449489e-07   1.1049112e-07   2.4356537e-08   1.4401160e-08
  2.3600000e+02   1.1210403e-07   1.0798872e-07   2.3669852e-08   1.4078807e-08
  2.3666667e+02   1.0945844e-07   1.0553525e-07   2.3228627e-08   1.3737687e-08
  2.3733333e+02   1.0657340e-07   1.0340138e-07   2.2603330e-08   1.3356997e-08
  2.3800000e+02   1.0533784e-07   1.0097199e-07   2.2151093e-08   1.2981633e-08
  2.3866667e+02   1.0274543e-07   9.8618870e-08   2.1599019e-08   1.2645023e-08
  2.3933333e+02   1.0030303e-07   9.6502608e-08   2.1050453e-08   1.2385222e-08
  2.4000000e+02   9.8305408e-08   9.4076068e-08   2.0645833e-08   1.1968153e-08
  2.4066667e+02   9.5912874e-08   9.1632047e-08   2.0091045e-08   1.1725896e-08
  2.4133333e+02   9.4237816e-08   9.0557293e-08   1.9665523e-08   1.1384496e-08
  2.4200000e+02   9.1916923e-08   8.7725171e-08   1.9175795e-08   1.1066564e-08
  2.4266667e+02   8.9772102e-08   8.5521029e-08   1.8671516e-08   1.0802235e-08
  2.4333333e+02   8.7724744e-08   8.4030461e-08   1.8172132e-08   1.0552945e-08
  2.4400000e+02   8.6105198e-08   8.2300939e-08   1.7831020e-08   1.0300065e-08
  2.4466667e+02   8.4414624e-08   8.0311070e-08   1.7394275e-08   1.0027641e-08
  2.4533333e+02   8.2495699e-08   7.8792648e-08   1.6991260e-08   9.7486687e-09
  2.4600000e+02   8.0816802e-08   7.7087786e-08   1.6676537e-08   9.5044471e-09
  2.4666667e+02   7.8767702e-08   7.5435449e-08   1.6231910e-08   9.2578735e-09
  2.4733333e+02   7.6640248e-08   7.3672248e-08   1.5840956e-08   9.0160357e-09
  2.4800000e+02   7.5125048e-08   7.2325816e-08   1.5484255e-08   8.7731648e-09
  2.4866667e+02   7.3753311e-08   7.0456035e-08   1.5111686e-08   8.5971841e-09
  2.4933333e+02   7.2303632e-08   6.8806165e-08   1.4785216e-08   8.3774588e-09
  2.5000000e+02   7.0674428e-08   6.7256583e-08   1.4434894e-08   8.1598619e-09
  2.5066667e+02   6.9341754e-08   6.5739354e-08   1.4117859e-08   7.9371720e-09
  2.5133333e+02   6.7236483e-08   6.4518910e-08   1.3761201e-08   7.7186432e-09
  2.5200000e+02   6.6183415e-08   6.2917405e-08   1.3456651e-08   7.5594326e-09
  2.5266667e+02   6.4745213e-08   6.1506300e-08   1.3118889e-08   7.3787473e-09
  2.5333333e+02   6.3515306e-08   6.0271832e-08   1.2848818e-08   7.1753514e-09
  2.5400000e+02   6.1852553e-08   5.9014189e-08   1.2539568e-08   6.9816728e-09
  2.5466667e+02   6.0630872e-08   5.7930775e-08   1.2251788e-08   6.8098450e-09
  2.5533333e+02   5.9263461e-08   5.6649129e-08   1.1934282e-08   6.6490720e-09
  2.5600000e+02   5.8218535e-08   5.5410018e-08   1.1666102e-08   6.4914459e-09
  2.5666667e+02   5.6554274e-08   5.4232936e-08   1.1410484e-08   6.3184864e-09
  2.5733333e+02   5.5730168e-08   5.3035865e-08   1.1123391e-08   6.1476115e-09
  2.5800000e+02   5.4197176e-08   5.1896751e-08   1.0870882e-08   5.9914910e-09
  2.5866667e+02   5.3145498e-08   5.0627991e-08   1.0632256e-08   5.8355730e-09
  2.5933333e+02   5.2061055e-08   4.9379853e-08   1.0388536e-08   5.7098239e-09
  2.6000000e+02   5.0608356e-08   4.8471370e-08   1.0130653e-08   5.5534882e-09
  2.6066667e+02   4.9835904e-08   4.7415348e-08   9.9246207e-09   5.4227391e-09
  2.6133333e+02   4.8796374e-08   4.6418461e-08   9.6426010e-09   5.2896841e-09
  2.6200000e+02   4.7681365e-08   4.5530147e-08   9.4357376e-09   5.1549262e-09
  2.6266667e+02   4.6666018e-08   4.4509431e-08   9.2552542e-09   5.0481813e-09
  2.6333333e+02   4.5597286e-08   4.3431270e-08   8.9863564e-09   4.8974501e-09
  2.6400000e+02   4.4720287e-08   4.2483959e-08   8.8203220e-09   4.7939266e-09
  2.6466667e+02   4.3662527e-08   4.1596299e-08   8.5881830e-09   4.6810384e-09
  2.6533333e+02   4.2481522e-08   4.0704517e-08   8.3878295e-09   4.5626928e-09
  2.6600000e+02   4.1733867e-08   3.9848643e-08   8.1957461e-09   4.4421574e-09
  2.6666667e+02   4.0880438e-08   3.9060763e-08   8.0254143e-09   4.3620942e-09
  2.6733333e+02   4.0001511e-08   3.8115064e-08   7.8362789e-09   4.2512254e-09
  2.6800000e+02   3.9233701e-08   3.7468036e-08   7.6651263e-09   4.1427031e-09
  2.6866667e+02   3.8160628e-08   3.6462874e-08   7.4773951e-09   4.0380377e-09
  2.6933333e+02   3.7636938e-08   3.5825289e-08   7.3374203e-09   3.9334866e-09
  2.7000000e+02   3.6773308e-08   3.4893171e-08   7.1447394e-09   3.8409427e-09
  2.7066667e+02   3.5948904e-08   3.4204633e-08   6.9890888e-09   3.7622542e-09
  2.7133333e+02   3.5249156e-08   3.3507475e-08   6.8313801e-09   3.6755768e-09
  2.7200000e+02   3.4438902e-08   3.2664526e-08   6.6938296e-09   3.5768509e-09
  2.7266667e+02   3.3649032e-08   3.2061024e-08   6.5281130e-09   3.4888639e-09
  2.7333333e+02   3.2934004e-08   3.1298454e-08   6.3872641e-09   3.3947473e-09
  2.7400000e+02   3.2414740e-08   3.0632924e-08   6.2388506e-09   3.3155414e-09
  2.7466667e+02   3.1694580e-08   3.0058798e-08   6.1165601e-09   3.2469979e-09
  2.7533333e+02   3.1014786e-08   2.9456167e-08   5.9816217e-09   3.1687374e-09
  2.7600000e+02   3.0302347e-08   2.8887788e-08   5.8455389e-09   3.0885545e-09
  2.7666667e+02   2.9790824e-08   2.8332195e-08   5.6969272e-09   3.0085737e-09
  2.7733333e+02   2.8990884e-08   2.7680945e-08   5.5700839e-09   2.9395566e-09
  2.7800000e+02   2.8585374e-08   2.7023182e-08   5.4399290e-09   2.8636783e-09
  2.7866667e+02   2.7908684e-08   2.6549893e-08   5.3446100e-09   2.8067688e-09
  2.7933333e+02   2.7234115e-08   2.5996930e-08   5.2191414e-09   2.7385303e-09
  2.8000000e+02   2.6734792e-08   2.5338369e-08   5.0769951e-09   2.6623696e-09
  2.8066667e+02   2.6145703e-08   2.4861680e-08   4.9703877e-09   2.6043842e-09
  2.8133333e+02   2.5643750e-08   2.4259264e-08   4.8656851e-09   2.5496265e-09
  2.8200000e+02   2.5105163e-08   2.3779792e-08   4.7538448e-09   2.4803456e-09
  2.8266667e+02   2.4641323e-08   2.3249908e-08   4.6564563e-09   2.4208087e-09
  2.8333333e+02   2.4178072e-08   2.2867848e-08   4.5518333e-09   2.3665171e-09
  2.8400000e+02   2.3625940e-08   2.2365444e-08   4.4567369e-09   2.3064679e-09
  2.8466667e+02   2.3159917e-08   2.1838070e-08   4.3421367e-09   2.2542109e-09
  2.8533333e+02   2.2546434e-08   2.1487455e-08   4.2348045e-09   2.2024899e-09
  2.8600000e+02   2.2111368e-08   2.0928439e-08   4.1548897e-09   2.1544609e-09
  2.8666667e+02   2.1622710e-08   2.0512387e-08   4.0634859e-09   2.1065230e-09
  2.8733333e+02   2.1132109e-08   2.0060978e-08   3.9737522e-09   2.0580416e-09
  2.8800000e+02   2.0798003e-08   1.9643544e-08   3.8814713e-09   2.0047331e-09
  2.8866667e+02   2.0291527e-08   1.9248085e-08   3.8052040e-09   1.9589953e-09
  2.8933333e+02   1.9930285e-08   1.8854938e-08   3.7048367e-09   1.9191926e-09
  2.9000000e+02   1.9458735e-08   1.8495211e-08   3.6290205e-09   1.8709559e-09
  2.9066667e+02   1.9145861e-08   1.8066998e-08   3.5505501e-09   1.8336916e-09
  2.9133333e+02   1.8759350e-08   1.7694379e-08   3.4761463e-09   1.7909631e-09
  2.9200000e+02   1.8275462e-08   1.7326624e-08   3.3928127e-09   1.7538848e-09
  2.9266667e+02   1.7905843e-08   1.6985296e-08   3.3202231e-09   1.7069871e-09
  2.9333333e+02   1.7583140e-08   1.6673805e-08   3.2467189e-09   1.6656203e-09
  2.9400000e+02   1.7166901e-08   1.6370794e-08   3.1711991e-09   1.6350066e-09
  2.9466667e+02   1.6870866e-08   1.5963739e-08   3.1029646e-09   1.5963532e-09
  2.9533333e+02   1.6548610e-08   1.5674652e-08   3.0389861e-09   1.5627403e-09
  2.9600000e+02   1.6204899e-08   1.5317735e-08   2.9779231e-09   1.5175556e-09
  2.9666667e+02   1.5871773e-08   1.4990244e-08   2.9136029e-09   1.4873907e-09
  2.9733333e+02   1.5502048e-08   1.4725211e-08   2.8459142e-09   1.4512371e-09
  2.9800000e+02   1.5189524e-08   1.4404265e-08   2.7859650e-09   1.4231153e-09
  2.9866667e+02   1.4827533e-08   1.4102525e-08   2.7167966e-09   1.3857740e-09
  2.9933333e+02   1.4561295e-08   1.3916590e-08   2.6674822e-09   1.3572065e-09
  3.0000000e+02   1.4300094e-08   1.3594564e-08   2.6054838e-09   1.3271321e-09
  3.0066667e+02   1.4039036e-08   1.3215404e-08   2.5614377e-09   1.2944522e-09
  3.0133333e+02   1.3729247e-08   1.2952859e-08   2.4999247e-09   1.2658900e-09
  3.0200000e+02   1.3425617e-08   1.2757361e-08   2.4438148e-09   1.2384672e-09
  3.0266667e+02   1.3143810e-08   1.2461368e-08   2.3835341e-09   1.2060605e-09
  3.0333333e+02   1.2889211e-08   1.2187666e-08   2.3306877e-09   1.1843288e-09
  3.0400000e+02   1.2613518e-08   1.1924098e-08   2.2773185e-09   1.1571334e-09
  3.0466667e+02   1.2395183e-08   1.1723332e-08   2.2297105e-09   1.1299069e-09
  3.0533333e+02   1.2081266e-08   1.1455047e-08   2.1848599e-09   1.1022416e-09
  3.0600000e+02   1.1847611e-08   1.1234739e-08   2.1374119e-09   1.0797289e-09
  3.0666667e+02   1.1627219e-08   1.1015376e-08   2.0909968e-09   1.0545575e-09
  3.0733333e+02   1.1408151e-08   1.0815638e-08   2.0453735e-09   1.0299610e-09
  3.0800000e+02   1.1161174e-08   1.0547906e-08   2.0056864e-09   1.0060094e-09
  3.0866667e+02   1.0927266e-08   1.0328788e-08   1.9628832e-09   9.8325501e-10
  3.0933333e+02   1.0711159e-08   1.0183029e-08   1.9210518e-09   9.5998533e-10
  3.1000000e+02   1.0470854e-08   9.9269584e-09   1.8720091e-09   9.4358128e-10
  3.1066667e+02   1.0278638e-08   9.7333076e-09   1.8357877e-09   9.1984239e-10
  3.1133333e+02   1.0083056e-08   9.5477403e-09   1.7912249e-09   9.0074816e-10
  3.1200000e+02   9.8832923e-09   9.3554409e-09   1.7561549e-09   8.7925766e-10
  3.1266667e+02   9.6782578e-09   9.1296262e-09   1.7179110e-09   8.6303104e-10
  3.1333333e+02   9.4724378e-09   8.9532412e-09   1.6838256e-09   8.4285189e-10
  3.1400000e+02   9.3210330e-09   8.8051761e-09   1.6394958e-09   8.2466845e-10
  3.1466667e+02   9.1349871e-09   8.6116511e-09   1.6126009e-09   8.0915770e-10
  3.1533333e+02   8.9679362e-09   8.4298099e-09   1.5735434e-09   7.8784262e-10
  3.1600000e+02   8.7349700e-09   8.2838283e-09   1.5410501e-09   7.7006008e-10
  3.1666667e+02   8.6094623e-09   8.1260693e-09   1.5082411e-09   7.5571541e-10
  3.1733333e+02   8.4072557e-09   7.9403533e-09   1.4734629e-09   7.3791792e-10
  3.1800000e+02   8.2218733e-09   7.7800545e-09   1.4447228e-09   7.2296741e-10
  3.1866667e+02   8.0831370e-09   7.6215889e-09   1.4129612e-09   7.0597572e-10
  3.1933333e+02   7.9462451e-09   7.5019531e-09   1.3840333e-09   6.8968732e-10
  3.2000000e+02   7.7593968e-09   7.3454708e-09   1.3502660e-09   6.7528540e-10
  3.2066667e+02   7.5779228e-09   7.2227003e-09   1.3243272e-09   6.6100482e-10
  3.2133333e+02   7.4401211e-09   7.0663781e-09   1.2964940e-09   6.4570907e-10
  3.2200000e+02   7.2956032e-09   6.9214256e-09   1.2688410e-09   6.2995491e-10
  3.2266667e+02   7.1650608e-09   6.7826134e-09   1.2426348e-09   6.1580749e-10
  3.2333333e+02   7.0291973e-09   6.6433284e-09   1.2147563e-09   6.0367874e-10
  3.2400000e+02   6.9070273e-09   6.4975618e-09   1.1921583e-09   5.9057358e-10
  3.2466667e+02   6.7450419e-09   6.3732376e-09   1.1648113e-09   5.7685763e-10
  3.2533333e+02   6.6028126e-09   6.2606987e-09   1.1376253e-09   5.6474325e-10
  3.2600000e+02   6.5104121e-09   6.1081454e-09   1.1146120e-09   5.5095647e-10
  3.2666667e+02   6.3682996e-09   5.9988966e-09   1.0914549e-09   5.3978274e-10
  3.2733333e+02   6.2265909e-09   5.8920120e-09   1.0699669e-09   5.2951838e-10
  3.2800000e+02   6.1094639e-09   5.7685438e-09   1.0444908e-09   5.1764079e-10
  3.2866667e+02   5.9860764e-09   5.6420810e-09   1.0215056e-09   5.0788876e-10
  3.2933333e+02   5.8663795e-09   5.5462898e-09   1.0023938e-09   4.9616258e-10
  3.3000000e+02   5.7319176e-09   5.3988341e-09   9.7999389e-10   4.8412048e-10
  3.3066667e+02   5.6489244e-09   5.3180126e-09   9.5933567e-10   4.7452756e-10
  3.3133333e+02   5.5013569e-09   5.2154581e-09   9.3911447e-10   4.6497229e-10
  3.3200000e+02   5.4020618e-09   5.0916658e-09   9.1942471e-10   4.5632875e-10
  3.3266667e+02   5.3068969e-09   5.0107506e-09   8.9983493e-10   4.4673247e-10
  3.3333333e+02   5.1842737e-09   4.8967838e-09   8.8104240e-10   4.3560392e-10
  3.3400000e+02   5.1238037e-09   4.7956211e-09   8.6364364e-10   4.2616999e-10
  3.3466667e+02   4.9779332e-09   4.7047461e-09   8.4429394e-10   4.1663830e-10
  3.3533333e+02   4.9076830e-09   4.6273032e-09   8.2619442e-10   4.0859812e-10
  3.3600000e+02   4.8073023e-09   4.5256004e-09   8.0961868e-10   4.0070141e-10
  3.3666667e+02   4.7184464e-09   4.4415980e-09   7.9380578e-10   3.9186071e-10
  3.3733333e+02   4.6114997e-09   4.3650456e-09   7.7408370e-10   3.8317094e-10
  3.3800000e+02   4.5340835e-09   4.2771042e-09   7.5792935e-10   3.7462345e-10
  3.3866667e+02   4.4347191e-09   4.2029868e-09   7.4361944e-10   3.6615073e-10
  3.3933333e+02   4.3524342e-09   4.1103131e-09   7.2722432e-10   3.5991418e-10
  3.4000000e+02   4.2788202e-09   4.0217883e-09   7.1335122e-10   3.5236963e-10
  3.4066667e+02   4.1851781e-09   3.9440966e-09   6.9717549e-10   3.4436555e-10
  3.4133333e+02   4.1012855e-09   3.8767322e-09   6.8301987e-10   3.3617170e-10
  3.4200000e+02   4.0333928e-09   3.7923963e-09   6.6975777e-10   3.3048142e-10
  3.4266667e+02   3.9394624e-09   3.7355119e-09   6.5391051e-10   3.2402238e-10
  3.4333333e+02   3.8821813e-09   3.6536150e-09   6.4236294e-10   3.1617521e-10
  3.4400000e+02   3.8068580e-09   3.5869822e-09   6.2879828e-10   3.0961130e-10
  3.4466667e+02   3.7253469e-09   3.5190542e-09   6.1791997e-10   3.0324083e-10
  3.4533333e+02   3.6619517e-09   3.4523873e-09   6.0197420e-10   2.9620127e-10
  3.4600000e+02   3.5809769e-09   3.3850988e-09   5.9051388e-10   2.9045202e-10
  3.4666667e+02   3.5051759e-09   3.3164072e-09   5.7806135e-10   2.8519597e-10
  3.4733333e+02   3.4328816e-09   3.2384648e-09   5.6490603e-10   2.7898959e-10
  3.4800000e+02   3.3827847e-09   3.1891394e-09   5.5452683e-10   2.7265789e-10
  3.4866667e+02   3.3145448e-09   3.1234847e-09   5.4392924e-10   2.6630709e-10
  3.4933333e+02   3.2460601e-09   3.0586662e-09   5.3293107e-10   2.6053855e-10
  3.5000000e+02   3.1866206e-09   2.9872682e-09   5.2038290e-10   2.5595530e-10
  3.5066667e+02   3.1200161e-09   2.9412227e-09   5.0855832e-10   2.5073567e-10
  3.5133333e+02   3.0714963e-09   2.8860806e-09   4.9880316e-10   2.4599903e-10
  3.5200000e+02   2.9977886e-09   2.8258952e-09   4.8782271e-10   2.3971732e-10
  3.5266667e+02   2.9332186e-09   2.7734217e-09   4.7715275e-10   2.3465484e-10
  3.5333333e+02   2.8864526e-09   2.7143684e-09   4.6810622e-10   2.2979585e-10
  3.5400000e+02   2.8404565e-09   2.6627962e-09   4.5755994e-10   2.2516119e-10
  3.5466667e+02   2.7838012e-09   2.6122769e-09   4.4997018e-10   2.2086024e-10
  3.5533333e+02   2.7312328e-09   2.5704039e-09   4.4074468e-10   2.1663511e-10
  3.5600000e+02   2.6782299e-09   2.5127806e-09   4.3070348e-10   2.1120419e-10
  3.5666667e+02   2.6317989e-09   2.4703223e-09   4.2134103e-10   2.0717213e-10
  3.5733333e+02   2.5759008e-09   2.4254663e-09   4.1249211e-10   2.0216239e-10
  3.5800000e+02   2.5254542e-09   2.3821374e-09   4.0507456e-10   1.9854567e-10
  3.5866667e+02   2.4665437e-09   2.3358614e-09   3.9658774e-10   1.9466745e-10
  3.5933333e+02   2.4384760e-09   2.2927966e-09   3.8752654e-10   1.9110012e-10
  3.6000000e+02   2.3838848e-09   2.2446336e-09   3.8027327e-10   1.8676165e-10
  3.6066667e+02   2.3390178e-09   2.1966726e-09   3.7221784e-10   1.8299585e-10
  3.6133333e+02   2.2916386e-09   2.1626244e-09   3.6399126e-10   1.7927313e-10
  3.6200000e+02   2.2460902e-09   2.1144858e-09   3.5702465e-10   1.7568558e-10
  3.6266667e+02   2.2065565e-09   2.0790485e-09   3.4998181e-10   1.7225864e-10
  3.6333333e+02   2.1643256e-09   2.0442548e-09   3.4239750e-10   1.6849298e-10
  3.6400000e+02   2.1292261e-09   2.0030573e-09   3.3643964e-10   1.6494496e-10
  3.6466667e+02   2.0936990e-09   1.9651231e-09   3.2909321e-10   1.6166129e-10
  3.6533333e+02   2.0437371e-09   1.9188404e-09   3.2241759e-10   1.5850349e-10
  3.6600000e+02   2.0112781e-09   1.8857424e-09   3.1556624e-10   1.5529237e-10
  3.6666667e+02   1.9616755e-09   1.8504100e-09   3.0880009e-10   1.5180837e-10
  3.6733333e+02   1.9304392e-09   1.8153683e-09   3.0288499e-10   1.4855237e-10
  3.6800000e+02   1.8949787e-09   1.7761350e-09   2.9663040e-10   1.4532692e-10
  3.6866667e+02   1.8535635e-09   1.7439649e-09   2.9043982e-10   1.4261202e-10
  3.6933333e+02   1.8174847e-09   1.7221557e-09   2.8534998e-10   1.4025546e-10
  3.7000000e+02   1.7947915e-09   1.6850860e-09   2.7917890e-10   1.3697304e-10
  3.7066667e+02   1.7580903e-09   1.6486925e-09   2.7424369e-10   1.3442339e-10
  3.7133333e+02   1.7228328e-09   1.6271454e-09   2.6802634e-10   1.3176101e-10
  3.7200000e+02   1.6959644e-09   1.5964264e-09   2.6269453e-10   1.2918152e-10
  3.7266667e+02   1.6609963e-09   1.5604246e-09   2.5766006e-10   1.2672263e-10
  3.7333333e+02   1.6264199e-09   1.5323294e-09   2.5246700e-10   1.2435381e-10
  3.7400000e+02   1.6006714e-09   1.5063258e-09   2.4744374e-10   1.2205514e-10
  3.7466667e+02   1.5690732e-09   1.4776275e-09   2.4234024e-10   1.1943007e-10
  3.7533333e+02   1.5371301e-09   1.4452342e-09   2.3700923e-10   1.1711674e-10
  3.7600000e+02   1.5084827e-09   1.4208873e-09   2.3210344e-10   1.1466290e-10
  3.7666667e+02   1.4813438e-09   1.3964972e-09   2.2767665e-10   1.1235972e-10
  3.7733333e+02   1.4488392e-09   1.3733556e-09   2.2254473e-10   1.1018183e-10
  3.7800000e+02   1.4247700e-09   1.3442925e-09   2.1856318e-10   1.0798955e-10
  3.7866667e+02   1.3962012e-09   1.3197204e-09   2.1415407e-10   1.0555587e-10
  3.7933333e+02   1.3707762e-09   1.2978225e-09   2.0970681e-10   1.0352825e-10
  3.8000000e+02   1.3452744e-09   1.2684162e-09   2.0571061e-10   1.0156303e-10
  3.8066667e+02   1.3193086e-09   1.2437468e-09   2.0151702e-10   9.9364332e-11
  3.8133333e+02   1.2975920e-09   1.2179589e-09   1.9779570e-10   9.7481760e-11
  3.8200000e+02   1.2699995e-09   1.1958561e-09   1.9360879e-10   9.5718679e-11
  3.8266667e+02   1.2453217e-09   1.1730576e-09   1.8995653e-10   9.3638307e-11
  3.8333333e+02   1.2245589e-09   1.1513651e-09   1.8605346e-10   9.1902717e-11
  3.8400000e+02   1.2002103e-09   1.1298163e-09   1.8185652e-10   9.0242091e-11
  3.8466667e+02   1.1750734e-09   1.1087585e-09   1.7853824e-10   8.8359204e-11
  3.8533333e+02   1.1503717e-09   1.0902626e-09   1.7507159e-10   8.6631478e-11
  3.8600000e+02   1.1302810e-09   1.0717310e-09   1.7140603e-10   8.4802746e-11
  3.8666667e+02   1.1101650e-09   1.0534064e-09   1.6832232e-10   8.3451259e-11
  3.8733333e+02   1.0880587e-09   1.0319705e-09   1.6469289e-10   8.1728504e-11
  3.8800000e+02   1.0685429e-09   1.0129827e-09   1.6165981e-10   8.0300002e-11
  3.8866667e+02   1.0472910e-09   9.9385003e-10   1.5831022e-10   7.8660563e-11
  3.8933333e+02   1.0287651e-09   9.7556442e-10   1.5496486e-10   7.6992472e-11
  3.9000000e+02   1.0114448e-09   9.5879230e-10   1.5241857e-10   7.5647198e-11
  3.9066667e+02   9.9243628e-10   9.3596781e-10   1.4895529e-10   7.4086657e-11
  3.9133333e+02   9.7251929e-10   9.2148301e-10   1.4572094e-10   7.2763987e-11
  3.9200000e+02   9.5794062e-10   9.0410180e-10   1.4327580e-10   7.1298814e-11
  3.9266667e+02   9.4035149e-10   8.8685208e-10   1.4021472e-10   7.0085118e-11
  3.9333333e+02   9.2078610e-10   8.7233969e-10   1.3726577e-10   6.8781273e-11
  3.9400000e+02   9.0063577e-10   8.5636056e-10   1.3445597e-10   6.7243344e-11
  3.9466667e+02   8.8705417e-10   8.3949732e-10   1.3181193e-10   6.6091626e-11
  3.9533333e+02   8.7082726e-10   8.2268660e-10   1.2886641e-10   6.4701794e-11
  3.9600000e+02   8.5445868e-10   8.0444945e-10   1.2652129e-10   6.3511256e-11
  3.9666667e+02   8.3724027e-10   7.9307292e-10   1.2391523e-10   6.2209684e-11
  3.9733333e+02   8.2583310e-10   7.8031875e-10   1.2178546e-10   6.1112960e-11
  3.9800000e+02   8.0718320e-10   7.6555026e-10   1.1899960e-10   5.9825005e-11
  3.9866667e+02   7.9459801e-10   7.5179981e-10   1.1689611e-10   5.8733428e-11
  3.9933333e+02   7.7972060e-10   7.3742715e-10   1.1442495e-10   5.7597679e-11
  4.0000000e+02   7.6590631e-10   7.2291366e-10   1.1238747e-10   5.6403517e-11
  4.0066667e+02   7.4932580e-10   7.0867918e-10   1.1010675e-10   5.5351989e-11
  4.0133333e+02   7.3708352e-10   6.9608448e-10   1.0804473e-10   5.4324455e-11
  4.0200000e+02   7.2394354e-10   6.8366307e-10   1.0604316e-10   5.3197411e-11
  4.0266667e+02   7.0913237e-10   6.7010825e-10   1.0382249e-10   5.2211935e-11
