     y+              U+              uv+             uu+             vv+             ww+           tau_uv/tau_w    tau_nu/tau_w     tau/tau_w        P+              pp+             up+
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  3.5699087e+01	  1.3960686e+01	 -8.8573195e-01	  5.8782372e+00	  8.8430445e-01	  2.1298904e+00	  8.8573195e-01	  7.8492159e-02	  9.6422411e-01	 -8.8430423e-01	  8.9041422e+00	  8.7649612e-01
  3.7349122e+01	  1.4085596e+01	 -8.8951918e-01	  5.7344808e+00	  9.1168336e-01	  2.1355528e+00	  8.8951918e-01	  7.3036404e-02	  9.6255559e-01	 -9.1168309e-01	  8.8677245e+00	  8.8363841e-01
  3.9035659e+01	  1.4204584e+01	 -8.9266802e-01	  5.5983083e+00	  9.3730471e-01	  2.1391256e+00	  8.9266802e-01	  6.8177589e-02	  9.6084561e-01	 -9.3730439e-01	  8.8229850e+00	  8.8818122e-01
  4.0758634e+01	  1.4318235e+01	 -8.9525117e-01	  5.4697636e+00	  9.6119121e-01	  2.1407767e+00	  8.9525117e-01	  6.3843292e-02	  9.5909446e-01	 -9.6119084e-01	  8.7706570e+00	  8.9028993e-01
  4.2517983e+01	  1.4427075e+01	 -8.9733314e-01	  5.3487535e+00	  9.8337959e-01	  2.1406808e+00	  8.9733314e-01	  5.9969373e-02	  9.5730251e-01	 -9.8337915e-01	  8.7114675e+00	  8.9014410e-01
  4.4313639e+01	  1.4531576e+01	 -8.9897138e-01	  5.2350853e+00	  1.0039182e+00	  2.1390201e+00	  8.9897138e-01	  5.6498774e-02	  9.5547016e-01	 -1.0039177e+00	  8.6461178e+00	  8.8794027e-01
  4.6145534e+01	  1.4632161e+01	 -9.0021657e-01	  5.1285028e+00	  1.0228646e+00	  2.1359813e+00	  9.0021657e-01	  5.3381449e-02	  9.5359802e-01	 -1.0228640e+00	  8.5752862e+00	  8.8389478e-01
  4.8013597e+01	  1.4729206e+01	 -9.0111159e-01	  5.0287044e+00	  1.0402825e+00	  2.1317466e+00	  9.0111159e-01	  5.0575321e-02	  9.5168691e-01	 -1.0402818e+00	  8.4996400e+00	  8.7822530e-01
  4.9917759e+01	  1.4823052e+01	 -9.0169159e-01	  4.9353469e+00	  1.0562392e+00	  2.1264808e+00	  9.0169159e-01	  4.8046160e-02	  9.4973775e-01	 -1.0562384e+00	  8.4198316e+00	  8.7112609e-01
  5.1857947e+01	  1.4914012e+01	 -9.0198780e-01	  4.8480720e+00	  1.0708027e+00	  2.1203176e+00	  9.0198780e-01	  4.5763618e-02	  9.4775142e-01	 -1.0708018e+00	  8.3364862e+00	  8.6275266e-01
  5.3834087e+01	  1.5002366e+01	 -9.0203170e-01	  4.7665397e+00	  1.0840399e+00	  2.1133613e+00	  9.0203170e-01	  4.3696976e-02	  9.4572867e-01	 -1.0840388e+00	  8.2501808e+00	  8.5323556e-01
  5.5846104e+01	  1.5088359e+01	 -9.0185385e-01	  4.6904197e+00	  1.0960163e+00	  2.1057026e+00	  9.0185385e-01	  4.1816393e-02	  9.4367024e-01	 -1.0960151e+00	  8.1614396e+00	  8.4271705e-01
  5.7893923e+01	  1.5172200e+01	 -9.0147919e-01	  4.6193665e+00	  1.1067998e+00	  2.0974158e+00	  9.0147919e-01	  4.0097649e-02	  9.4157684e-01	 -1.1067984e+00	  8.0707746e+00	  8.3134956e-01
  5.9977465e+01	  1.5254076e+01	 -9.0092650e-01	  4.5530313e+00	  1.1164621e+00	  2.0885467e+00	  9.0092650e-01	  3.8522564e-02	  9.3944906e-01	 -1.1164605e+00	  7.9787049e+00	  8.1926557e-01
  6.2096652e+01	  1.5334154e+01	 -9.0021208e-01	  4.4910804e+00	  1.1250777e+00	  2.0791267e+00	  9.0021208e-01	  3.7075405e-02	  9.3728749e-01	 -1.1250758e+00	  7.8857309e+00	  8.0658626e-01
  6.4251402e+01	  1.5412582e+01	 -8.9935067e-01	  4.4331914e+00	  1.1327187e+00	  2.0691973e+00	  8.9935067e-01	  3.5742023e-02	  9.3509270e-01	 -1.1327166e+00	  7.7922973e+00	  7.9344260e-01
  6.6441635e+01	  1.5489496e+01	 -8.9835415e-01	  4.3790674e+00	  1.1394525e+00	  2.0588100e+00	  8.9835415e-01	  3.4510944e-02	  9.3286509e-01	 -1.1394502e+00	  7.6987516e+00	  7.7996633e-01
  6.8667268e+01	  1.5565018e+01	 -8.9723255e-01	  4.3284319e+00	  1.1453405e+00	  2.0480190e+00	  8.9723255e-01	  3.3372233e-02	  9.3060478e-01	 -1.1453379e+00	  7.6053408e+00	  7.6627734e-01
  7.0928215e+01	  1.5639259e+01	 -8.9599597e-01	  4.2810001e+00	  1.1504394e+00	  2.0368773e+00	  8.9599597e-01	  3.2315575e-02	  9.2831155e-01	 -1.1504364e+00	  7.5122526e+00	  7.5248124e-01
  7.3224391e+01	  1.5712314e+01	 -8.9465449e-01	  4.2364828e+00	  1.1548038e+00	  2.0254367e+00	  8.9465449e-01	  3.1330438e-02	  9.2598493e-01	 -1.1548004e+00	  7.4196482e+00	  7.3866948e-01
  7.5555709e+01	  1.5784265e+01	 -8.9321756e-01	  4.1946129e+00	  1.1584881e+00	  2.0137436e+00	  8.9321756e-01	  3.0406925e-02	  9.2362449e-01	 -1.1584843e+00	  7.3276677e+00	  7.2492338e-01
  7.7922080e+01	  1.5855178e+01	 -8.9169230e-01	  4.1551416e+00	  1.1615473e+00	  2.0018409e+00	  8.9169230e-01	  2.9537565e-02	  9.2122986e-01	 -1.1615430e+00	  7.2364363e+00	  7.1131175e-01
