     kx              E+_uu           E+_vv           E+_ww           E+_pp
  7.4750000e+01   7.6182985e-04   4.4077666e-04   6.8072649e-04   4.5032034e-03
  7.5000000e+01   7.5633238e-04   4.3521850e-04   6.7411057e-04   4.4711279e-03
  7.5250000e+01   7.4602231e-04   4.3227080e-04   6.6633289e-04   4.4342406e-03
  7.5500000e+01   7.3886281e-04   4.2996090e-04   6.6411764e-04   4.3833622e-03
  7.5750000e+01   7.3348695e-04   4.2595452e-04   6.5589199e-04   4.3249748e-03
  7.6000000e+01   7.2351802e-04   4.2095105e-04   6.4959256e-04   4.2838426e-03
  7.6250000e+01   7.1492221e-04   4.1845520e-04   6.4090978e-04   4.2672028e-03
  7.6500000e+01   7.1046431e-04   4.1381647e-04   6.3706719e-04   4.2002034e-03
  7.6750000e+01   7.0155684e-04   4.1130043e-04   6.2889001e-04   4.1423711e-03
  7.7000000e+01   6.9414967e-04   4.0855704e-04   6.2496056e-04   4.1318584e-03
  7.7250000e+01   6.8848866e-04   4.0610996e-04   6.1147433e-04   4.0979131e-03
  7.7500000e+01   6.8064159e-04   4.0356386e-04   6.0951137e-04   4.0519854e-03
  7.7750000e+01   6.7345586e-04   4.0005329e-04   6.0841263e-04   4.0153924e-03
  7.8000000e+01   6.6584932e-04   3.9680255e-04   5.9899798e-04   3.9607752e-03
  7.8250000e+01   6.5951340e-04   3.9254826e-04   5.9243545e-04   3.9394913e-03
  7.8500000e+01   6.5226183e-04   3.8999159e-04   5.8691484e-04   3.8683569e-03
  7.8750000e+01   6.4844302e-04   3.8635712e-04   5.8237095e-04   3.8480226e-03
  7.9000000e+01   6.4082696e-04   3.8522304e-04   5.7687175e-04   3.8121728e-03
  7.9250000e+01   6.3375968e-04   3.7946994e-04   5.6884233e-04   3.7629686e-03
  7.9500000e+01   6.2458374e-04   3.7707493e-04   5.6689782e-04   3.7414580e-03
  7.9750000e+01   6.2043176e-04   3.7427081e-04   5.5722770e-04   3.7273609e-03
  8.0000000e+01   6.1601395e-04   3.6912779e-04   5.5701218e-04   3.6465018e-03
  8.0250000e+01   6.0792411e-04   3.6699778e-04   5.4624202e-04   3.6225362e-03
  8.0500000e+01   6.0088795e-04   3.6498173e-04   5.4448042e-04   3.6284742e-03
  8.0750000e+01   6.0006113e-04   3.6099336e-04   5.3923759e-04   3.5610033e-03
  8.1000000e+01   5.8801293e-04   3.5897085e-04   5.3417186e-04   3.5272414e-03
  8.1250000e+01   5.8390793e-04   3.5558025e-04   5.2744101e-04   3.4881097e-03
  8.1500000e+01   5.7932905e-04   3.5163158e-04   5.2354641e-04   3.4527222e-03
  8.1750000e+01   5.7065049e-04   3.5106005e-04   5.1831344e-04   3.4042585e-03
  8.2000000e+01   5.6591138e-04   3.4803513e-04   5.1458645e-04   3.3980207e-03
  8.2250000e+01   5.5971913e-04   3.4390199e-04   5.0913235e-04   3.3450570e-03
  8.2500000e+01   5.5626632e-04   3.4134831e-04   5.0269291e-04   3.3123099e-03
  8.2750000e+01   5.4798987e-04   3.3886303e-04   4.9639577e-04   3.2917072e-03
  8.3000000e+01   5.4288287e-04   3.3635316e-04   4.9091447e-04   3.2528154e-03
  8.3250000e+01   5.3813583e-04   3.3416747e-04   4.8514225e-04   3.2185525e-03
  8.3500000e+01   5.3231202e-04   3.3291384e-04   4.8323964e-04   3.1870728e-03
  8.3750000e+01   5.2763199e-04   3.2919253e-04   4.8058962e-04   3.1675369e-03
  8.4000000e+01   5.2443365e-04   3.2639871e-04   4.7386630e-04   3.1352457e-03
  8.4250000e+01   5.1822703e-04   3.2382548e-04   4.7105842e-04   3.1091618e-03
  8.4500000e+01   5.1364005e-04   3.2063326e-04   4.6632658e-04   3.0676373e-03
  8.4750000e+01   5.0712856e-04   3.1848813e-04   4.6096684e-04   3.0432757e-03
  8.5000000e+01   5.0209880e-04   3.1716092e-04   4.5802530e-04   3.0223673e-03
  8.5250000e+01   4.9678196e-04   3.1458609e-04   4.5118472e-04   2.9758718e-03
  8.5500000e+01   4.9275048e-04   3.1197527e-04   4.4961244e-04   2.9555171e-03
  8.5750000e+01   4.8674854e-04   3.0891198e-04   4.4346047e-04   2.9470754e-03
  8.6000000e+01   4.8277317e-04   3.0554516e-04   4.4068498e-04   2.8973761e-03
  8.6250000e+01   4.8035760e-04   3.0292836e-04   4.3533430e-04   2.8775153e-03
  8.6500000e+01   4.7386069e-04   3.0147623e-04   4.3238230e-04   2.8386351e-03
  8.6750000e+01   4.7081186e-04   2.9954671e-04   4.2821985e-04   2.8281307e-03
  8.7000000e+01   4.6520021e-04   2.9432119e-04   4.2381687e-04   2.7846427e-03
  8.7250000e+01   4.5963344e-04   2.9459192e-04   4.1818097e-04   2.7721918e-03
  8.7500000e+01   4.5655737e-04   2.9245766e-04   4.1524777e-04   2.7290883e-03
  8.7750000e+01   4.5153331e-04   2.8983300e-04   4.1134713e-04   2.7224696e-03
  8.8000000e+01   4.4647665e-04   2.8734937e-04   4.0918253e-04   2.6675030e-03
  8.8250000e+01   4.4119411e-04   2.8458534e-04   4.0497662e-04   2.6572491e-03
  8.8500000e+01   4.3901158e-04   2.8290887e-04   3.9908900e-04   2.6262618e-03
  8.8750000e+01   4.3390504e-04   2.8159061e-04   3.9661196e-04   2.6142991e-03
  8.9000000e+01   4.3097842e-04   2.7888717e-04   3.9317937e-04   2.5905812e-03
  8.9250000e+01   4.2492600e-04   2.7596775e-04   3.8913120e-04   2.5589047e-03
  8.9500000e+01   4.2182909e-04   2.7274349e-04   3.8620153e-04   2.5209665e-03
  8.9750000e+01   4.1808629e-04   2.7289914e-04   3.8416001e-04   2.5089697e-03
  9.0000000e+01   4.1360791e-04   2.6991863e-04   3.7803766e-04   2.4882910e-03
  9.0250000e+01   4.0854536e-04   2.6647302e-04   3.7558506e-04   2.4583327e-03
  9.0500000e+01   4.0690369e-04   2.6688613e-04   3.7211721e-04   2.4285861e-03
  9.0750000e+01   4.0166250e-04   2.6398432e-04   3.6572012e-04   2.4207149e-03
  9.1000000e+01   3.9787037e-04   2.6252093e-04   3.6497035e-04   2.3989056e-03
  9.1250000e+01   3.9509503e-04   2.5853924e-04   3.6241478e-04   2.3678635e-03
  9.1500000e+01   3.9213467e-04   2.5748166e-04   3.5901489e-04   2.3416437e-03
  9.1750000e+01   3.8809578e-04   2.5547222e-04   3.5496399e-04   2.3329552e-03
  9.2000000e+01   3.8413855e-04   2.5407760e-04   3.5171305e-04   2.2964306e-03
  9.2250000e+01   3.8070803e-04   2.5196328e-04   3.4986735e-04   2.2798170e-03
  9.2500000e+01   3.7594096e-04   2.4896847e-04   3.4476929e-04   2.2468056e-03
  9.2750000e+01   3.7483111e-04   2.4706830e-04   3.4161757e-04   2.2410611e-03
  9.3000000e+01   3.6920938e-04   2.4539186e-04   3.4045026e-04   2.2186038e-03
  9.3250000e+01   3.6476777e-04   2.4362500e-04   3.3598054e-04   2.1845965e-03
  9.3500000e+01   3.6304376e-04   2.4213354e-04   3.3342218e-04   2.1740690e-03
  9.3750000e+01   3.5952251e-04   2.3997341e-04   3.2902341e-04   2.1512178e-03
  9.4000000e+01   3.5556858e-04   2.3765448e-04   3.2784941e-04   2.1355168e-03
  9.4250000e+01   3.5155190e-04   2.3627654e-04   3.2328617e-04   2.1083883e-03
  9.4500000e+01   3.4923025e-04   2.3445856e-04   3.2177772e-04   2.0895337e-03
  9.4750000e+01   3.4504629e-04   2.3280049e-04   3.1789967e-04   2.0675804e-03
  9.5000000e+01   3.4367372e-04   2.3051831e-04   3.1491076e-04   2.0529023e-03
  9.5250000e+01   3.3985857e-04   2.2800841e-04   3.1135673e-04   2.0262349e-03
  9.5500000e+01   3.3649708e-04   2.2615559e-04   3.1000842e-04   2.0117649e-03
  9.5750000e+01   3.3403244e-04   2.2585427e-04   3.0627907e-04   1.9984382e-03
  9.6000000e+01   3.3070089e-04   2.2375934e-04   3.0420267e-04   1.9689785e-03
  9.6250000e+01   3.2620783e-04   2.2252494e-04   3.0060323e-04   1.9677922e-03
  9.6500000e+01   3.2373977e-04   2.2079626e-04   2.9967459e-04   1.9336283e-03
  9.6750000e+01   3.2189006e-04   2.1839597e-04   2.9686452e-04   1.9166698e-03
  9.7000000e+01   3.1824506e-04   2.1655877e-04   2.9254457e-04   1.8981497e-03
  9.7250000e+01   3.1677203e-04   2.1537907e-04   2.9076596e-04   1.8908059e-03
  9.7500000e+01   3.1256531e-04   2.1349231e-04   2.8771257e-04   1.8640853e-03
  9.7750000e+01   3.1129193e-04   2.1269726e-04   2.8571113e-04   1.8523150e-03
  9.8000000e+01   3.0728877e-04   2.1035093e-04   2.8362147e-04   1.8321579e-03
  9.8250000e+01   3.0458576e-04   2.0835277e-04   2.8000861e-04   1.8126230e-03
  9.8500000e+01   3.0061195e-04   2.0691825e-04   2.7894990e-04   1.8022288e-03
  9.8750000e+01   2.9995230e-04   2.0433051e-04   2.7557992e-04   1.7789463e-03
  9.9000000e+01   2.9582005e-04   2.0409805e-04   2.7331806e-04   1.7673264e-03
  9.9250000e+01   2.9398486e-04   2.0199057e-04   2.7147243e-04   1.7486946e-03
  9.9500000e+01   2.9185835e-04   2.0171681e-04   2.6886497e-04   1.7425595e-03
  9.9750000e+01   2.8910563e-04   1.9844069e-04   2.6627408e-04   1.7123309e-03
  1.0000000e+02   2.8455383e-04   1.9700720e-04   2.6235960e-04   1.6941454e-03
  1.0025000e+02   2.8370006e-04   1.9542490e-04   2.6338187e-04   1.6843097e-03
  1.0050000e+02   2.8114926e-04   1.9422057e-04   2.5914610e-04   1.6572608e-03
  1.0075000e+02   2.7822110e-04   1.9316288e-04   2.5762848e-04   1.6590821e-03
  1.0100000e+02   2.7490661e-04   1.9149931e-04   2.5406387e-04   1.6412434e-03
  1.0125000e+02   2.7363778e-04   1.9035676e-04   2.5208759e-04   1.6240859e-03
  1.0150000e+02   2.7118123e-04   1.8973327e-04   2.4959103e-04   1.6073617e-03
  1.0175000e+02   2.6862649e-04   1.8695852e-04   2.4699134e-04   1.5955548e-03
  1.0200000e+02   2.6606957e-04   1.8631206e-04   2.4479356e-04   1.5751659e-03
  1.0225000e+02   2.6414308e-04   1.8439683e-04   2.4359235e-04   1.5609254e-03
  1.0250000e+02   2.6238923e-04   1.8271926e-04   2.4102614e-04   1.5531686e-03
  1.0275000e+02   2.5874616e-04   1.8221181e-04   2.3857721e-04   1.5409283e-03
  1.0300000e+02   2.5675124e-04   1.8014833e-04   2.3809712e-04   1.5211382e-03
  1.0325000e+02   2.5520144e-04   1.7898242e-04   2.3504929e-04   1.5065725e-03
  1.0350000e+02   2.5287741e-04   1.7684873e-04   2.3362723e-04   1.4871718e-03
  1.0375000e+02   2.4997164e-04   1.7599739e-04   2.3245536e-04   1.4789022e-03
  1.0400000e+02   2.4788253e-04   1.7477046e-04   2.2820342e-04   1.4575351e-03
  1.0425000e+02   2.4598377e-04   1.7360388e-04   2.2740850e-04   1.4548628e-03
  1.0450000e+02   2.4446952e-04   1.7195849e-04   2.2444131e-04   1.4384434e-03
  1.0475000e+02   2.4102218e-04   1.7027349e-04   2.2304589e-04   1.4159356e-03
  1.0500000e+02   2.3920412e-04   1.6956743e-04   2.2149657e-04   1.4111067e-03
  1.0525000e+02   2.3689812e-04   1.6817984e-04   2.1891675e-04   1.3868496e-03
  1.0550000e+02   2.3517527e-04   1.6690613e-04   2.1724108e-04   1.3898182e-03
  1.0575000e+02   2.3351190e-04   1.6533478e-04   2.1517173e-04   1.3732366e-03
  1.0600000e+02   2.3148456e-04   1.6495674e-04   2.1489563e-04   1.3627604e-03
  1.0625000e+02   2.2904183e-04   1.6390575e-04   2.1237618e-04   1.3474243e-03
  1.0650000e+02   2.2739335e-04   1.6181810e-04   2.1013683e-04   1.3336256e-03
  1.0675000e+02   2.2535780e-04   1.6107105e-04   2.0865676e-04   1.3296749e-03
  1.0700000e+02   2.2361890e-04   1.5933358e-04   2.0681770e-04   1.3115208e-03
  1.0725000e+02   2.2140198e-04   1.5780681e-04   2.0401068e-04   1.2978719e-03
  1.0750000e+02   2.1947867e-04   1.5739845e-04   2.0391796e-04   1.2910924e-03
  1.0775000e+02   2.1783710e-04   1.5653708e-04   2.0198889e-04   1.2752438e-03
  1.0800000e+02   2.1596265e-04   1.5518055e-04   1.9953440e-04   1.2665099e-03
  1.0825000e+02   2.1412666e-04   1.5363755e-04   1.9736479e-04   1.2529425e-03
  1.0850000e+02   2.1218689e-04   1.5237903e-04   1.9692151e-04   1.2401762e-03
  1.0875000e+02   2.1010368e-04   1.5102318e-04   1.9472723e-04   1.2327804e-03
  1.0900000e+02   2.0829378e-04   1.5051809e-04   1.9281351e-04   1.2238244e-03
  1.0925000e+02   2.0638582e-04   1.4886944e-04   1.9125380e-04   1.2076757e-03
  1.0950000e+02   2.0493470e-04   1.4865607e-04   1.9085239e-04   1.2029872e-03
  1.0975000e+02   2.0315943e-04   1.4733302e-04   1.8833216e-04   1.1896461e-03
  1.1000000e+02   2.0189192e-04   1.4665314e-04   1.8660161e-04   1.1767950e-03
  1.1025000e+02   1.9978088e-04   1.4496916e-04   1.8514692e-04   1.1601773e-03
  1.1050000e+02   1.9836455e-04   1.4425391e-04   1.8377735e-04   1.1538473e-03
  1.1075000e+02   1.9609768e-04   1.4321175e-04   1.8193400e-04   1.1500584e-03
  1.1100000e+02   1.9468613e-04   1.4192264e-04   1.8098795e-04   1.1337592e-03
  1.1125000e+02   1.9302542e-04   1.4111901e-04   1.7879473e-04   1.1278736e-03
  1.1150000e+02   1.9179509e-04   1.3997216e-04   1.7752616e-04   1.1133391e-03
  1.1175000e+02   1.9005576e-04   1.3930289e-04   1.7634038e-04   1.1012907e-03
  1.1200000e+02   1.8830431e-04   1.3797341e-04   1.7476782e-04   1.0992947e-03
  1.1225000e+02   1.8678159e-04   1.3649374e-04   1.7282690e-04   1.0844187e-03
  1.1250000e+02   1.8504079e-04   1.3566020e-04   1.7169451e-04   1.0712349e-03
  1.1275000e+02   1.8298287e-04   1.3443588e-04   1.6967094e-04   1.0674019e-03
  1.1300000e+02   1.8218131e-04   1.3376181e-04   1.6891208e-04   1.0553553e-03
  1.1325000e+02   1.8032062e-04   1.3296457e-04   1.6742435e-04   1.0495654e-03
  1.1350000e+02   1.7876096e-04   1.3130364e-04   1.6638544e-04   1.0361553e-03
  1.1375000e+02   1.7694844e-04   1.3087231e-04   1.6445023e-04   1.0275094e-03
  1.1400000e+02   1.7563342e-04   1.2946686e-04   1.6261437e-04   1.0165084e-03
  1.1425000e+02   1.7496817e-04   1.2874273e-04   1.6194493e-04   1.0076278e-03
  1.1450000e+02   1.7293051e-04   1.2803523e-04   1.6026607e-04   9.9792768e-04
  1.1475000e+02   1.7201033e-04   1.2709013e-04   1.5907238e-04   9.8980436e-04
  1.1500000e+02   1.7029211e-04   1.2562447e-04   1.5855307e-04   9.8056771e-04
  1.1525000e+02   1.6943250e-04   1.2525591e-04   1.5688155e-04   9.7542580e-04
  1.1550000e+02   1.6809891e-04   1.2469779e-04   1.5586120e-04   9.6923737e-04
  1.1575000e+02   1.6606604e-04   1.2322073e-04   1.5383799e-04   9.5554038e-04
  1.1600000e+02   1.6517493e-04   1.2247833e-04   1.5311579e-04   9.5112792e-04
  1.1625000e+02   1.6391013e-04   1.2182059e-04   1.5115504e-04   9.4506965e-04
  1.1650000e+02   1.6209405e-04   1.2042905e-04   1.4989776e-04   9.3334814e-04
  1.1675000e+02   1.6081275e-04   1.2000892e-04   1.4925424e-04   9.2340291e-04
  1.1700000e+02   1.5914456e-04   1.1858315e-04   1.4803981e-04   9.1253275e-04
  1.1725000e+02   1.5745080e-04   1.1840844e-04   1.4740698e-04   9.0812415e-04
  1.1750000e+02   1.5685196e-04   1.1700456e-04   1.4605228e-04   8.9990576e-04
  1.1775000e+02   1.5588646e-04   1.1633748e-04   1.4468176e-04   8.8898956e-04
  1.1800000e+02   1.5495552e-04   1.1553309e-04   1.4340847e-04   8.8134209e-04
  1.1825000e+02   1.5291258e-04   1.1445378e-04   1.4270726e-04   8.7423863e-04
  1.1850000e+02   1.5193631e-04   1.1389838e-04   1.4147276e-04   8.6550462e-04
  1.1875000e+02   1.5066743e-04   1.1274017e-04   1.4058646e-04   8.5929659e-04
  1.1900000e+02   1.4934378e-04   1.1196356e-04   1.3888042e-04   8.5376622e-04
  1.1925000e+02   1.4817195e-04   1.1137745e-04   1.3805147e-04   8.4661209e-04
  1.1950000e+02   1.4712080e-04   1.1036543e-04   1.3651217e-04   8.3679297e-04
  1.1975000e+02   1.4577562e-04   1.0970023e-04   1.3527073e-04   8.3070669e-04
  1.2000000e+02   1.4502728e-04   1.0908436e-04   1.3435807e-04   8.2199456e-04
  1.2025000e+02   1.4371734e-04   1.0790792e-04   1.3309998e-04   8.1598575e-04
  1.2050000e+02   1.4229067e-04   1.0739760e-04   1.3214358e-04   8.0852672e-04
  1.2075000e+02   1.4204035e-04   1.0699171e-04   1.3119350e-04   7.9874543e-04
  1.2100000e+02   1.3993480e-04   1.0548977e-04   1.3050387e-04   7.9353626e-04
  1.2125000e+02   1.3892976e-04   1.0509377e-04   1.2928153e-04   7.8898997e-04
  1.2150000e+02   1.3805694e-04   1.0466863e-04   1.2775434e-04   7.8217663e-04
  1.2175000e+02   1.3667523e-04   1.0384214e-04   1.2718293e-04   7.7181543e-04
  1.2200000e+02   1.3574952e-04   1.0294852e-04   1.2608148e-04   7.6677948e-04
  1.2225000e+02   1.3457338e-04   1.0249619e-04   1.2546544e-04   7.5896868e-04
  1.2250000e+02   1.3372876e-04   1.0162870e-04   1.2441894e-04   7.5335507e-04
  1.2275000e+02   1.3287383e-04   1.0077798e-04   1.2319955e-04   7.4472382e-04
  1.2300000e+02   1.3164075e-04   1.0010953e-04   1.2278864e-04   7.3828440e-04
  1.2325000e+02   1.3062793e-04   9.9467487e-05   1.2111484e-04   7.3515035e-04
  1.2350000e+02   1.2895522e-04   9.8501039e-05   1.2055982e-04   7.2857833e-04
  1.2375000e+02   1.2849840e-04   9.8113414e-05   1.1997113e-04   7.2036114e-04
  1.2400000e+02   1.2765667e-04   9.7731040e-05   1.1847230e-04   7.2010347e-04
  1.2425000e+02   1.2631306e-04   9.6625054e-05   1.1734427e-04   7.0515433e-04
  1.2450000e+02   1.2545627e-04   9.5928656e-05   1.1637829e-04   7.0303657e-04
  1.2475000e+02   1.2474419e-04   9.5533646e-05   1.1616080e-04   6.9420494e-04
  1.2500000e+02   1.2359398e-04   9.4816429e-05   1.1504944e-04   6.8902242e-04
  1.2525000e+02   1.2238416e-04   9.3558848e-05   1.1393194e-04   6.8159075e-04
  1.2550000e+02   1.2170885e-04   9.3220197e-05   1.1322220e-04   6.7949660e-04
  1.2575000e+02   1.2042304e-04   9.2891787e-05   1.1243366e-04   6.7410228e-04
  1.2600000e+02   1.1944548e-04   9.2370188e-05   1.1141918e-04   6.6722566e-04
  1.2625000e+02   1.1881120e-04   9.1395793e-05   1.1074845e-04   6.6166436e-04
  1.2650000e+02   1.1796660e-04   9.0565084e-05   1.0924813e-04   6.5305929e-04
  1.2675000e+02   1.1682779e-04   8.9845664e-05   1.0869879e-04   6.5125899e-04
  1.2700000e+02   1.1596252e-04   8.9492382e-05   1.0753413e-04   6.4588902e-04
  1.2725000e+02   1.1512943e-04   8.9045954e-05   1.0693579e-04   6.4080012e-04
  1.2750000e+02   1.1436215e-04   8.8350522e-05   1.0662909e-04   6.3370761e-04
  1.2775000e+02   1.1342908e-04   8.7786587e-05   1.0537621e-04   6.2731874e-04
  1.2800000e+02   1.1262236e-04   8.6691956e-05   1.0476005e-04   6.2164451e-04
  1.2825000e+02   1.1160543e-04   8.6345649e-05   1.0424695e-04   6.1776760e-04
  1.2850000e+02   1.1051400e-04   8.5832740e-05   1.0313802e-04   6.1165625e-04
  1.2875000e+02   1.0992361e-04   8.5294716e-05   1.0258181e-04   6.0674804e-04
  1.2900000e+02   1.0918836e-04   8.4323668e-05   1.0135631e-04   6.0365618e-04
  1.2925000e+02   1.0811627e-04   8.3951722e-05   1.0034218e-04   5.9776849e-04
  1.2950000e+02   1.0721970e-04   8.3230510e-05   1.0036195e-04   5.9416731e-04
  1.2975000e+02   1.0630964e-04   8.2944059e-05   9.8997835e-05   5.8694782e-04
  1.3000000e+02   1.0571385e-04   8.2262127e-05   9.8462176e-05   5.8130668e-04
  1.3025000e+02   1.0510163e-04   8.1858579e-05   9.8071086e-05   5.7703682e-04
  1.3050000e+02   1.0412267e-04   8.1177613e-05   9.7201967e-05   5.7338248e-04
  1.3075000e+02   1.0326748e-04   8.0476419e-05   9.6136770e-05   5.6687506e-04
  1.3100000e+02   1.0208477e-04   8.0000246e-05   9.5377272e-05   5.6238739e-04
  1.3125000e+02   1.0152150e-04   7.9467151e-05   9.4543525e-05   5.5714690e-04
  1.3150000e+02   1.0068696e-04   7.8877631e-05   9.3999804e-05   5.5329656e-04
  1.3175000e+02   1.0002920e-04   7.8576243e-05   9.3661584e-05   5.4616560e-04
  1.3200000e+02   9.9473380e-05   7.7733901e-05   9.2741155e-05   5.4171123e-04
  1.3225000e+02   9.8416451e-05   7.7414776e-05   9.2033769e-05   5.3860916e-04
  1.3250000e+02   9.7671395e-05   7.6720763e-05   9.1541254e-05   5.3310512e-04
  1.3275000e+02   9.7193448e-05   7.6218008e-05   9.0859163e-05   5.2831888e-04
  1.3300000e+02   9.6430912e-05   7.5535763e-05   9.0046057e-05   5.2513015e-04
  1.3325000e+02   9.5430312e-05   7.5209521e-05   8.9252639e-05   5.1970398e-04
  1.3350000e+02   9.4968903e-05   7.4689582e-05   8.8627077e-05   5.1654137e-04
  1.3375000e+02   9.3971424e-05   7.3959537e-05   8.7698503e-05   5.1221643e-04
  1.3400000e+02   9.3247979e-05   7.3600369e-05   8.7422741e-05   5.0757227e-04
  1.3425000e+02   9.2577494e-05   7.3106708e-05   8.6871010e-05   5.0192088e-04
  1.3450000e+02   9.1999471e-05   7.2466318e-05   8.6272480e-05   4.9854157e-04
  1.3475000e+02   9.1181200e-05   7.2102218e-05   8.5406016e-05   4.9291150e-04
  1.3500000e+02   9.0373742e-05   7.1612906e-05   8.4907110e-05   4.9072103e-04
  1.3525000e+02   8.9894338e-05   7.1238228e-05   8.4220531e-05   4.8825909e-04
  1.3550000e+02   8.9598759e-05   7.0845976e-05   8.3478232e-05   4.8376788e-04
  1.3575000e+02   8.8899152e-05   7.0416217e-05   8.2983551e-05   4.7871945e-04
  1.3600000e+02   8.7929393e-05   6.9735373e-05   8.2114655e-05   4.7398953e-04
  1.3625000e+02   8.7252036e-05   6.9095397e-05   8.1351790e-05   4.6966837e-04
  1.3650000e+02   8.6841352e-05   6.8663775e-05   8.1188525e-05   4.6827504e-04
  1.3675000e+02   8.6083724e-05   6.8199419e-05   8.0571817e-05   4.6215572e-04
  1.3700000e+02   8.5208682e-05   6.7708023e-05   7.9657554e-05   4.5810288e-04
  1.3725000e+02   8.4711049e-05   6.7577124e-05   7.9509687e-05   4.5464310e-04
  1.3750000e+02   8.4167817e-05   6.7244441e-05   7.8841448e-05   4.5056692e-04
  1.3775000e+02   8.3270776e-05   6.6421071e-05   7.8014889e-05   4.4772184e-04
  1.3800000e+02   8.2956781e-05   6.6106571e-05   7.7655631e-05   4.4571885e-04
  1.3825000e+02   8.2080578e-05   6.5621366e-05   7.7078171e-05   4.3981366e-04
  1.3850000e+02   8.1727497e-05   6.5092981e-05   7.6423240e-05   4.3598184e-04
  1.3875000e+02   8.0934958e-05   6.4681791e-05   7.5863444e-05   4.3286309e-04
  1.3900000e+02   8.0529756e-05   6.4452748e-05   7.5496295e-05   4.2925711e-04
  1.3925000e+02   7.9663386e-05   6.3958179e-05   7.4840538e-05   4.2808456e-04
  1.3950000e+02   7.9191662e-05   6.3519400e-05   7.4448968e-05   4.2320220e-04
  1.3975000e+02   7.8659916e-05   6.2999718e-05   7.3958244e-05   4.1908845e-04
  1.4000000e+02   7.7996576e-05   6.2724529e-05   7.3061305e-05   4.1555565e-04
  1.4025000e+02   7.7554079e-05   6.2345674e-05   7.2770311e-05   4.1234862e-04
  1.4050000e+02   7.6945360e-05   6.1828521e-05   7.2193019e-05   4.0797833e-04
  1.4075000e+02   7.6290039e-05   6.1277439e-05   7.1881156e-05   4.0483981e-04
  1.4100000e+02   7.5900792e-05   6.1137859e-05   7.1096377e-05   4.0292559e-04
  1.4125000e+02   7.5356304e-05   6.0853390e-05   7.0778802e-05   3.9846501e-04
  1.4150000e+02   7.4729341e-05   6.0222936e-05   7.0124165e-05   3.9456466e-04
  1.4175000e+02   7.4177627e-05   5.9712144e-05   6.9633035e-05   3.9254452e-04
  1.4200000e+02   7.3534878e-05   5.9322980e-05   6.9006670e-05   3.8874964e-04
  1.4225000e+02   7.3120839e-05   5.9228653e-05   6.8831651e-05   3.8670713e-04
  1.4250000e+02   7.2751811e-05   5.8896858e-05   6.8380166e-05   3.8158882e-04
  1.4275000e+02   7.2153221e-05   5.8124506e-05   6.7849011e-05   3.7918761e-04
  1.4300000e+02   7.1542847e-05   5.7759407e-05   6.7189901e-05   3.7544537e-04
  1.4325000e+02   7.1179718e-05   5.7463841e-05   6.6788145e-05   3.7367112e-04
  1.4350000e+02   7.0735408e-05   5.7099745e-05   6.6088911e-05   3.6989956e-04
  1.4375000e+02   7.0170487e-05   5.6708846e-05   6.5710862e-05   3.6757639e-04
  1.4400000e+02   6.9567303e-05   5.6353854e-05   6.5360695e-05   3.6385515e-04
  1.4425000e+02   6.9096196e-05   5.6136286e-05   6.4808831e-05   3.6076315e-04
  1.4450000e+02   6.8592113e-05   5.5521363e-05   6.4352207e-05   3.5831743e-04
  1.4475000e+02   6.8141040e-05   5.5225251e-05   6.3873261e-05   3.5541036e-04
  1.4500000e+02   6.7562688e-05   5.4877891e-05   6.3579878e-05   3.5274860e-04
  1.4525000e+02   6.6930177e-05   5.4683269e-05   6.3154241e-05   3.5056535e-04
  1.4550000e+02   6.6581499e-05   5.4224553e-05   6.2856145e-05   3.4602677e-04
  1.4575000e+02   6.6185941e-05   5.3851363e-05   6.2266581e-05   3.4355251e-04
  1.4600000e+02   6.5693791e-05   5.3463847e-05   6.1944985e-05   3.4243276e-04
  1.4625000e+02   6.5152895e-05   5.3181642e-05   6.1164304e-05   3.3834839e-04
  1.4650000e+02   6.4829727e-05   5.2669536e-05   6.0953089e-05   3.3546374e-04
  1.4675000e+02   6.4223352e-05   5.2353881e-05   6.0519469e-05   3.3202558e-04
  1.4700000e+02   6.3661737e-05   5.2176412e-05   5.9917132e-05   3.2963159e-04
  1.4725000e+02   6.3548864e-05   5.1813129e-05   5.9591769e-05   3.2752015e-04
  1.4750000e+02   6.2914327e-05   5.1625696e-05   5.9134229e-05   3.2498021e-04
  1.4775000e+02   6.2591519e-05   5.1212358e-05   5.8849327e-05   3.2293132e-04
  1.4800000e+02   6.2097723e-05   5.0891805e-05   5.8591080e-05   3.2022708e-04
  1.4825000e+02   6.1588384e-05   5.0505198e-05   5.8034560e-05   3.1719702e-04
  1.4850000e+02   6.1336021e-05   5.0104058e-05   5.7709719e-05   3.1541022e-04
  1.4875000e+02   6.0739179e-05   4.9826870e-05   5.7420706e-05   3.1252770e-04
  1.4900000e+02   6.0478491e-05   4.9594542e-05   5.6867010e-05   3.0967040e-04
  1.4925000e+02   5.9941229e-05   4.9149641e-05   5.6671858e-05   3.0648278e-04
  1.4950000e+02   5.9427646e-05   4.8891377e-05   5.5988591e-05   3.0396705e-04
  1.4975000e+02   5.9030068e-05   4.8476070e-05   5.5669101e-05   3.0117366e-04
  1.5000000e+02   5.8539885e-05   4.8435952e-05   5.5246642e-05   3.0136725e-04
  1.5025000e+02   5.8266881e-05   4.7972612e-05   5.5021379e-05   2.9734411e-04
