     kx              E+_uu           E+_vv           E+_ww           E+_pp
-------------------------------------------------------------------------------
  1.3750000e+01	  3.2897438e-02	  8.1368928e-04	  7.3573298e-03	  4.3387135e-02
  1.4000000e+01	  3.1720758e-02	  8.0600776e-04	  7.2272064e-03	  4.1478482e-02
  1.4250000e+01	  3.0638377e-02	  8.0310926e-04	  6.9973565e-03	  4.0820760e-02
  1.4500000e+01	  3.0160370e-02	  7.9641326e-04	  7.0218139e-03	  4.0391127e-02
  1.4750000e+01	  2.9209246e-02	  7.8812395e-04	  6.8716738e-03	  3.9923867e-02
  1.5000000e+01	  2.8712121e-02	  7.8526124e-04	  6.7282214e-03	  3.9868882e-02
  1.5250000e+01	  2.7838275e-02	  7.8003341e-04	  6.6471829e-03	  3.9699326e-02
  1.5500000e+01	  2.7395846e-02	  7.6933447e-04	  6.6301215e-03	  3.8720421e-02
  1.5750000e+01	  2.6346791e-02	  7.5516965e-04	  6.4659433e-03	  3.9120828e-02
  1.6000000e+01	  2.5913791e-02	  7.5076045e-04	  6.3065746e-03	  3.8089548e-02
  1.6250000e+01	  2.5403758e-02	  7.4519575e-04	  6.3533720e-03	  3.8752858e-02
  1.6500000e+01	  2.4833877e-02	  7.3429181e-04	  6.2896436e-03	  3.7896974e-02
  1.6750000e+01	  2.4109892e-02	  7.3166379e-04	  6.1996010e-03	  3.7692351e-02
  1.7000000e+01	  2.3510798e-02	  7.3206962e-04	  6.0264915e-03	  3.7249808e-02
  1.7250000e+01	  2.3196396e-02	  7.1684020e-04	  5.9253573e-03	  3.5829068e-02
  1.7500000e+01	  2.2412865e-02	  7.1286135e-04	  5.8783574e-03	  3.7056887e-02
  1.7750000e+01	  2.1921661e-02	  7.1380543e-04	  5.8281040e-03	  3.7018129e-02
  1.8000000e+01	  2.1465235e-02	  6.9636979e-04	  5.7370440e-03	  3.6546837e-02
  1.8250000e+01	  2.0740277e-02	  6.9314965e-04	  5.6046735e-03	  3.5883543e-02
  1.8500000e+01	  2.0403206e-02	  6.8720152e-04	  5.5060299e-03	  3.4614867e-02
  1.8750000e+01	  1.9908530e-02	  6.7430822e-04	  5.3862569e-03	  3.5424260e-02
  1.9000000e+01	  1.9476793e-02	  6.7316387e-04	  5.4399301e-03	  3.4897004e-02
  1.9250000e+01	  1.9033258e-02	  6.6527079e-04	  5.2979730e-03	  3.4108499e-02
  1.9500000e+01	  1.8555587e-02	  6.5974055e-04	  5.1740894e-03	  3.3601373e-02
  1.9750000e+01	  1.8074480e-02	  6.5367236e-04	  5.1273848e-03	  3.3604683e-02
  2.0000000e+01	  1.7769593e-02	  6.4441413e-04	  5.0054361e-03	  3.3049224e-02
