k       E(k)
---------------------------------------------
1	0.299999995142
2	0.130132710053
3	0.0460806672411
4	0.0385149002677
5	0.0279083075566
6	0.0177985478306
7	0.0136837706255
8	0.0108740351672
9	0.0103863966377
10	0.00749536917277
11	0.00623049422356
12	0.00572256904547
13	0.00510696320742
14	0.00448782862629
15	0.00373119725872
16	0.00382458511921
17	0.00343491308111
18	0.00314466898269
19	0.00273873435012
20	0.002656376342
21	0.00255783466409
22	0.00228524437171
23	0.00216596020689
24	0.00203173414281
25	0.00200129277825
26	0.00186775797867
27	0.00173349089974
28	0.00167967468942
29	0.0015845058584
30	0.00150404723534
31	0.00145540764215
32	0.00135370277331
33	0.00133845448553
34	0.00128221824992
35	0.00119797055757
36	0.00117435540281
37	0.00111610905888
38	0.00108012144974
39	0.0010154912064
40	0.000995277251396
41	0.000966460763563
42	0.000912984919434
43	0.000894422041036
44	0.00084745011021
45	0.000837620729711
46	0.000780960986096
47	0.000759171322983
48	0.000741922588742
49	0.000719518469459
50	0.000694593835163
51	0.000656842168659
52	0.000644997042473
53	0.000622052088564
54	0.000596807871191
55	0.000575668064761
56	0.000559510920422
57	0.000548411869271
58	0.000521888076099
59	0.000504397968212
60	0.000493675353145
61	0.000472212701373
62	0.000459950329007
63	0.000436874306881
64	0.000431176278739
65	0.000423447881175
66	0.000401330310291
67	0.000394112155511
68	0.000375837902616
69	0.00037112708144
70	0.000354007456146
71	0.000341550053024
72	0.000337238399473
73	0.000323500214326
74	0.000318088793144
75	0.000302933826771
76	0.000296341269655
77	0.000287812781535
78	0.000275324114554
79	0.00026911691736
80	0.000260495624294
81	0.000255687902295
82	0.000246936216916
83	0.000239331711809
84	0.000231442312008
85	0.000227264554567
86	0.000219478869494
87	0.000211441956684
88	0.000206290159633
89	0.000200471289793
90	0.000195715854083
91	0.000188361577817
92	0.000183368879711
93	0.000177848801543
94	0.000172693356454
95	0.000166915839293
96	0.00016360796771
97	0.000159487480683
98	0.0001559744211
99	0.000148969164669
100	0.000146186649326
101	0.000142149564263
102	0.000138562205962
103	0.000134920420951
104	0.000129353642926
105	0.000128946075272
106	0.000123567457136
107	0.00012041607175
108	0.000117147083896
109	0.000114979576035
110	0.000110924925019
111	0.000107141355923
112	0.000105170277958
113	0.000102418232917
114	0.000100037683179
115	9.64841558301e-05
116	9.488088788e-05
117	9.24503984875e-05
118	8.91732804364e-05
119	8.68597740877e-05
120	8.54077472819e-05
121	8.302399732e-05
122	8.07781165285e-05
123	7.86180773737e-05
124	7.63036438571e-05
125	7.50889856015e-05
126	7.20998426814e-05
127	7.04203800097e-05
128	6.87624436385e-05
129	6.75677794722e-05
130	6.55162514893e-05
131	6.34856846009e-05
132	6.27978416255e-05
133	6.06047101891e-05
134	5.94114257098e-05
135	5.74415401818e-05
136	5.64576443084e-05
137	5.53121056649e-05
138	5.3415564956e-05
139	5.20400262464e-05
140	5.10963459826e-05
141	4.97773937614e-05
142	4.87522603253e-05
143	4.69792037986e-05
144	4.6168226847e-05
145	4.51661769516e-05
146	4.40630482249e-05
147	4.28570184914e-05
148	4.18269739865e-05
149	4.08848931225e-05
150	3.97795130773e-05
151	3.86835822796e-05
152	3.7865414786e-05
153	3.70472945714e-05
154	3.62738621514e-05
155	3.50757739137e-05
156	3.44304012709e-05
157	3.36923484267e-05
158	3.27311711617e-05
159	3.18601873143e-05
160	3.12612508436e-05
161	3.06690496338e-05
162	2.95979876097e-05
163	2.91535538078e-05
164	2.82416370967e-05
165	2.78517855464e-05
166	2.69166209818e-05
167	2.65176115709e-05
168	2.58193552633e-05
169	2.52072739865e-05
170	2.47978549764e-05
171	2.39698998034e-05
172	2.35195386228e-05
173	2.29988964957e-05
174	2.25747241111e-05
175	2.18483539606e-05
176	2.15169712572e-05
177	2.10185409726e-05
178	2.0598559765e-05
179	2.00612069249e-05
180	1.96202535156e-05
181	1.92299052889e-05
182	1.87161567879e-05
183	1.83579668662e-05
184	1.79325303885e-05
185	1.75927664448e-05
186	1.71653558588e-05
187	1.68077758911e-05
188	1.64565581643e-05
189	1.60787299427e-05
190	1.56424135714e-05
191	1.54141103368e-05
192	1.50413532035e-05
193	1.46897957943e-05
194	1.44388533677e-05
195	1.40550599222e-05
196	1.38069896723e-05
197	1.34500444978e-05
198	1.31890503713e-05
199	1.28608616832e-05
200	1.258987848e-05
201	1.23540247523e-05
202	1.20944277487e-05
203	1.17710968728e-05
204	1.15363741163e-05
205	1.13335433887e-05
206	1.09837257783e-05
207	1.08064480717e-05
208	1.05841831665e-05
209	1.03891567883e-05
210	1.01370443551e-05
211	9.91180865808e-06
212	9.71973527892e-06
213	9.52463325773e-06
214	9.33855091457e-06
215	9.09182779935e-06
216	8.92567799706e-06
217	8.77868210774e-06
218	8.538210376e-06
219	8.38905389051e-06
220	8.19507884923e-06
221	8.066715735e-06
222	7.83948162594e-06
223	7.70270385406e-06
224	7.5215698651e-06
225	7.42084803456e-06
226	7.24693523319e-06
227	7.07162388844e-06
228	6.93994260963e-06
229	6.80711559059e-06
230	6.64863143475e-06
231	6.48310363114e-06
232	6.40288824448e-06
233	6.26184309988e-06
234	6.16035573031e-06
235	5.97988378128e-06
236	5.9090975961e-06
237	5.78663520165e-06
238	5.66452055856e-06
239	5.5739088041e-06
240	5.44773608146e-06
241	5.36140899762e-06
242	5.25009086056e-06
243	5.13807453573e-06
244	5.05564559467e-06
245	4.9484496922e-06
246	4.84955197647e-06
247	4.73907102451e-06
248	4.6626912461e-06
249	4.56820400765e-06
250	4.46947000597e-06
251	4.38357167997e-06
252	4.30353086282e-06
253	4.21362909496e-06
254	4.12153565861e-06
255	4.02833374841e-06
256	3.97669421086e-06
257	3.87806356771e-06
258	3.81169328184e-06
259	3.73731051971e-06
260	3.66559124258e-06
261	3.6063213105e-06
262	3.52171727416e-06
263	3.45709979282e-06
264	3.39107341832e-06
265	3.34000828428e-06
266	3.25826676699e-06
267	3.19873497955e-06
268	3.14323233426e-06
269	3.09286415442e-06
270	3.02547696921e-06
271	2.9656332815e-06
272	2.91843326818e-06
273	2.86720491718e-06
274	2.81520304355e-06
275	2.75463869729e-06
276	2.70800188921e-06
277	2.66640546922e-06
278	2.60566220466e-06
279	2.55202053571e-06
280	2.52032475065e-06
