0, -6, 0, 0.000180375180375180, -0.0000300625300625300, -0.000992063492063492, 0.00135281385281385, -0.000511063011063011
0, -5, 0, -0.00259740259740260, 0.000519480519480521, 0.0132744107744108, -0.0178980278980279, 0.00670153920153920
0, -4, 0, 0.0178571428571429, -0.00446428571428571, -0.0828409090909091, 0.110243506493506, -0.0407954545454545
0, -3, 0, -0.0793650793650794, 0.0264550264550265, 0.320932539682540, -0.421626984126984, 0.153604497354497
0, -2, 0, 0.267857142857143, -0.133928571428571, -0.861441798941799, 1.13260582010582, -0.405092592592593
0, -1, 0, -0.857142857142857, 0.857142857142857, 1.36607142857143, -2.14285714285714, 0.776785714285714
0, 0, 1.00000000000000, 0, -1.49138888888889, -1.24011904761905, 2.81154761904762, -1.08003968253968
0, 1, 0, 0.857142857142857, 0.857142857142858, 0.794325396825392, -2.58865079365079, 1.08003968253968
0, 2, 0, -0.267857142857143, -0.133928571428571, -0.562500000000000, 1.74107142857143, -0.776785714285714
0, 3, 0, 0.0793650793650794, 0.0264550264550265, 0.381944444444444, -0.892857142857143, 0.405092592592593
0, 4, 0, -0.0178571428571429, -0.00446428571428573, -0.170469576719577, 0.346395502645502, -0.153604497354497
0, 5, 0, 0.00259740259740260, 0.000519480519480521, 0.0498214285714286, -0.0937337662337663, 0.0407954545454546
0, 6, 0, -0.000180375180375180, -0.0000300625300625301, -0.00869769119769120, 0.0156096681096681, -0.00670153920153921
0, 7, 0, 0, 0, 0.000691438191438191, -0.00120250120250120, 0.000511063011063011
