0 1 0 3 -4.4011672170283465e+05 1.2927647918219587e+06 -1.2655665946985062e+06 4.1291852457938204e+05
1 0 0 3 -4.4011672170283465e+05 1.2927647918219587e+06 -1.2655665946985062e+06 4.1291852457938204e+05
2 0 1 4 -4.1291855907941714e+05 1.2128796797793126e+06 -1.1873668337817006e+06 3.8740571308180498e+05
3 0 2 5 -3.8740574613838724e+05 1.1379445009906227e+06 -1.1140123831112701e+06 3.6347362825903471e+05
4 0 3 6 -3.6347365993458644e+05 1.0676519821341063e+06 -1.0452024720450180e+06 3.4102414984549786e+05
5 0 4 7 -3.4102418019682844e+05 1.0017139476500739e+06 -9.8065502321105613e+05 3.1996525575781072e+05
6 0 5 8 -3.1996528484047449e+05 9.3986013179231808e+05 -9.2010548972644133e+05 3.0021064277459792e+05
7 0 6 9 -3.0021067064214638e+05 8.8183706460723130e+05 -8.6330576479099831e+05 2.8167937082591339e+05
8 0 7 10 -2.8167939752869547e+05 8.2740702725544863e+05 -8.1002315914372576e+05 2.6429552941697231e+05
9 0 8 11 -2.6429555500416318e+05 7.7634707234349719e+05 -7.6003944215441297e+05 2.4798792481507894e+05
10 0 9 12 -2.4798794933342424e+05 7.2844810522655572e+05 -7.1314994259592856e+05 2.3268978670279711e+05
11 0 10 13 -2.3268981019678488e+05 6.8351402248471114e+05 -6.6916270537258848e+05 2.1833849308466227e+05
12 0 11 14 -2.1833851559722348e+05 6.4136090400654788e+05 -6.2789770072288718e+05 2.0487531231356284e+05
13 0 12 15 -2.0487533388622012e+05 6.0181625535199814e+05 -5.8918608263838966e+05 1.9224516117261170e+05
14 0 13 16 -1.9224518184402582e+05 5.6471829726259352e+05 -5.5286949342401489e+05 1.8039637800544724e+05
15 0 14 17 -1.8039639781402613e+05 5.2991529937675025e+05 -5.1879941153136641e+05 1.6928050996864223e+05
16 0 15 18 -1.6928052895013560e+05 4.9726495540731674e+05 -4.8683653997504641e+05 1.5885211351786539e+05
17 0 16 19 -1.5885213170679726e+05 4.6663379719495517e+05 -4.5685023279640160e+05 1.4906856730824374e+05
18 0 17 20 -1.4906858473824573e+05 4.3789664521645353e+05 -4.2871795721662923e+05 1.3988989673842140e+05
19 0 18 21 -1.3988991344086302e+05 4.1093609328645904e+05 -4.0232478925305902e+05 1.3127860940746308e+05
20 0 19 22 -1.3127862541288382e+05 3.8564202531402721e+05 -3.7756294071112061e+05 1.2319954080997728e+05
21 0 20 23 -1.2319955614758677e+05 3.6191116212275781e+05 -3.5433131560612278e+05 1.1561970963095182e+05
22 0 21 24 -1.1561972432881717e+05 3.3964663646761049e+05 -3.3253509418213263e+05 1.0850818204333926e+05
23 0 22 25 -1.0850819612801167e+05 3.1875759448828670e+05 -3.1208534280588973e+05 1.0183594444561472e+05
24 0 23 26 -1.0183595794293153e+05 2.9915882195305923e+05 -2.9289864812742657e+05 9.5575784117298841e+04
25 0 24 27 -9.5575797051668793e+04 2.8077039375294704e+05 -2.7489677399806923e+05 8.9702177296790920e+04
26 0 25 28 -8.9702189692015236e+04 2.6351734519889083e+05 -2.5800633972955609e+05 8.4191184222680473e+04
27 0 26 29 -8.4191196100979156e+04 2.4732936376402571e+05 -2.4215851836379583e+05 7.9020350700749288e+04
28 0 27 30 -7.9020362084071341e+04 2.3214049999778537e+05 -2.2728875370955406e+05 7.4168615795840014e+04
29 0 28 31 -7.4168626704743976e+04 2.1788889642144387e+05 -2.1333649497970636e+05 6.9616225263006490e+04
30 0 29 32 -6.9616235717244621e+04 2.0451653328379331e+05 -2.0024494792889649e+05 6.5344650362347777e+04
31 0 30 33 -6.5344660381164686e+04 1.9196899012677197e+05 -1.8796084146971646e+05 6.1336511724109165e+04
32 0 31 34 -6.1336521325455411e+04 1.8019522218119670e+05 -1.7643420880210309e+05 5.7575507946361839e+04
33 0 32 35 -5.7575517147932747e+04 1.6914735066581224e+05 -1.6561818215252081e+05 5.4046348634641305e+04
34 0 33 36 -5.4046357452982578e+04 1.5878046612664068e+05 -1.5546880027728819e+05 5.0734691603630105e+04
35 0 34 37 -5.0734700054834750e+04 1.4905244400445043e+05 -1.4594482793397811e+05 4.7627083984362427e+04
36 0 35 38 -4.7627092083789285e+04 1.3992377166917766e+05 -1.3700758657831055e+05 4.4710906992922181e+04
37 0 36 39 -4.4710914755242702e+04 1.3135738620928265e+05 -1.2862079558684105e+05 4.1974324132801135e+04
38 0 37 40 -4.1974331572098890e+04 1.2331852230490997e+05 -1.2075042335028735e+05 3.9406232617476257e+04
39 0 38 41 -3.9406239747311265e+04 1.1577456955881928e+05 -1.1336454762473327e+05 3.6996217813225252e+04
40 0 39 42 -3.6996224646472627e+04 1.0869493869683039e+05 -1.0643322456377317e+05 3.4734510513415400e+04
41 0 40 43 -3.4734517062477280e+04 1.0205093608477102e+05 -9.9928365891077701e+04 3.2611946868783958e+04
42 0 41 44 -3.2611953145555366e+04 9.5815646045283749e+04 -9.3823623708152387e+04 3.0619930808423975e+04
43 0 42 45 -3.0619936824270542e+04 8.9963820489831545e+04 -8.8094282461883544e+04 2.8750398796322526e+04
44 0 43 46 -2.8750404562125070e+04 8.4471775409903348e+04 -8.2717157625945169e+04 2.6995786778166894e+04
45 0 44 47 -2.6995792304400758e+04 7.9317293801025779e+04 -7.7670500679139383e+04 2.5348999182514344e+04
46 0 45 48 -2.5349004479168776e+04 7.4479534619936938e+04 -7.2933909988915140e+04 2.3803379848146989e+04
47 0 46 49 -2.3803384924799997e+04 6.9938947399099183e+04 -6.8488247232254551e+04 2.2352684757955358e+04
48 0 47 50 -2.2352689623809652e+04 6.5677192166722845e+04 -6.4315559010046200e+04 2.0991056467133010e+04
49 0 48 51 -2.0991061130982536e+04 6.1677064342789272e+04 -6.0399003331925582e+04 1.9713000120118839e+04
50 0 49 52 -1.9713004590395794e+04 5.7922424301229083e+04 -5.6722780668391642e+04 1.8513360957558354e+04
51 0 50 53 -1.8513365242335218e+04 5.4398131308018274e+04 -5.3272069286264537e+04 1.7387303220581482e+04
52 0 51 54 -1.7387307327613755e+04 5.1089981563287714e+04 -5.0032964601323911e+04 1.6330290365649947e+04
53 0 52 55 -1.6330294302351580e+04 4.7984650092299540e+04 -4.6992422298264115e+04 1.5338066508316160e+04
54 0 53 56 -1.5338070281775994e+04 4.5069636245699818e+04 -4.4138204983367679e+04 1.4406639019443855e+04
55 0 54 57 -1.4406642636497021e+04 4.2333212584644614e+04 -4.1458832150670547e+04 1.3532262202522954e+04
56 0 55 58 -1.3532265669680803e+04 3.9764376940732662e+04 -3.8943533255592782e+04 1.2711421984540928e+04
57 0 56 59 -1.2711425308049671e+04 3.7352807452966081e+04 -3.6582203702441315e+04 1.1940821557524903e+04
58 0 57 60 -1.1940824743390340e+04 3.5088820396673611e+04 -3.4365363565040367e+04 1.1217367911757095e+04
59 0 58 61 -1.1217370965703562e+04 3.2963330631137818e+04 -3.2284118870452796e+04 1.0538159205018534e+04
60 0 59 62 -1.0538162132547624e+04 3.0967814502789777e+04 -3.0330125286297367e+04 9.9004729160552106e+03
61 0 60 63 -9.9004757224454825e+03 2.9094275051499932e+04 -2.8495554062577910e+04 9.3017547335234613e+03
62 0 61 64 -9.3017574238158304e+03 2.7335209376946619e+04 -2.6773060087716829e+04 8.7396081345860384e+03
63 0 62 65 -8.7396107136151822e+03 2.5683578030506389e+04 -2.5155751927250294e+04 8.2117846103590873e+03
64 0 63 66 -8.2117870827693587e+03 2.4132776306918036e+04 -2.3637163722223318e+04 7.7161744980746407e+03
65 0 64 67 -7.7161768682981483e+03 2.2676607317780181e+04 -2.2211228831605156e+04 7.2507983821231246e+03
66 0 65 68 -7.2508006544238669e+03 2.1309256735978914e+04 -2.0872255110314971e+04 6.8137990287599232e+03
67 0 66 69 -6.8138012072062793e+03 2.0025269107275628e+04 -1.9614901721248407e+04 6.4034338211790555e+03
68 0 67 70 -6.4034359096887765e+03 1.8819525631688972e+04 -1.8434157386019939e+04 6.0180676640197398e+03
69 0 68 71 -6.0180696663277713e+03 1.7687223323363116e+04 -1.7325319985014921e+04 5.6561663279795748e+03
70 0 69 72 -5.6561682476771502e+03 1.6623855463226060e+04 -1.6283977422862976e+04 5.3162902073140658e+03
71 0 70 73 -5.3162920478398237e+03 1.5625193264153197e+04 -1.5305989680839291e+04 4.9970884645259175e+03
72 0 71 74 -4.9970902291681314e+03 1.4687268673356537e+04 -1.4387471982353485e+04 4.6972935381650814e+03
73 0 72 75 -4.6972952300896504e+03 1.3806358241282365e+04 -1.3524779002473995e+04 4.4157159912812813e+03
74 0 73 76 -4.4157176135011250e+03 1.2978967990857305e+04 -1.2714490056576145e+04 4.1512396792199679e+03
75 0 74 77 -4.1512412346401143e+03 1.2201819224845289e+04 -1.1953395207288337e+04 3.9028172170831649e+03
76 0 75 78 -3.9028187084807696e+03 1.1471835213157698e+04 -1.1238482232839764e+04 3.6694657281628361e+03
77 0 76 79 -3.6694671581929233e+03 1.0786128705464751e+04 -1.0566924403154157e+04 3.4502628558823299e+03
