0 2 0 5 7.0985238663101831e+04 -2.3479167965546690e+05 3.1235999140384793e+05 -2.1633616194989104e+05 8.0256941126826336e+04 -1.2474329588418150e+04
1 1 0 5 1.6445479696981245e+04 -2.5596555109436624e+04 -2.9800891296424725e+03 1.8595343398336307e+04 -7.6852556956068720e+03 1.2210768393684175e+03
2 0 0 5 -1.6098082159285420e+03 2.4925548698106137e+04 -4.6265300293993198e+04 2.4626764776814398e+04 -1.7214305621341173e+03 4.4225597135319695e+01
3 0 1 6 -1.5427815800532378e+03 2.3887875150077081e+04 -4.4339317859345618e+04 2.3601588994350430e+04 -1.6497426918616511e+03 4.2377986832994957e+01
4 0 2 7 -1.4785572631818939e+03 2.2893582882068356e+04 -4.2493851837906783e+04 2.2619270772224354e+04 -1.5810523056210723e+03 4.0607752417037609e+01
5 0 3 8 -1.4170178618521527e+03 2.1940854490897727e+04 -4.0725529135282246e+04 2.1678014674156562e+04 -1.5152338173769019e+03 3.8911649457009830e+01
6 0 4 9 -1.3580508963346149e+03 2.1027948792133710e+04 -3.9031118118012200e+04 2.0776100560776809e+04 -1.4521669082214614e+03 3.7286569657756971e+01
7 0 5 10 -1.3015486040913520e+03 2.0153197621742900e+04 -3.7407522677469031e+04 1.9911880429988323e+04 -1.3917363053074587e+03 3.5729535136622324e+01
8 0 6 11 -1.2474077418134148e+03 1.9315002772125477e+04 -3.5851776543288375e+04 1.9083775390094233e+04 -1.3338315700642481e+03 3.4237692946330817e+01
9 0 7 12 -1.1955293957869708e+03 1.8511833056841970e+04 -3.4361037835466355e+04 1.8290272759997777e+04 -1.2783468954271782e+03 3.2808309840764167e+01
10 0 8 13 -1.1458188002465154e+03 1.7742221498360366e+04 -3.2932583844930872e+04 1.7529923291008759e+04 -1.2251809114334778e+03 3.1438767241735924e+01
11 0 9 14 -1.0981851633104307e+03 1.7004762634011404e+04 -3.1563806033447356e+04 1.6801338505375217e+04 -1.1742364990589260e+03 3.0126556430093274e+01
12 0 10 15 -1.0525415002513291e+03 1.6298109934948530e+04 -3.0252205243200347e+04 1.6103188146446237e+04 -1.1254206118824859e+03 2.8869273939395871e+01
13 0 11 16 -1.0088044737602837e+03 1.5620973333355756e+04 -2.8995387107363429e+04 1.5434197735822558e+04 -1.0786441051881450e+03 2.7664617133540585e+01
14 0 12 17 -9.6689424090516718e+02 1.4972116853532963e+04 -2.7791057653496769e+04 1.4793146233105252e+04 -1.0338215722086534e+03 2.6510379972373244e+01
15 0 13 18 -9.2673430650712726e+02 1.4350356342465704e+04 -2.6637019091408412e+04 1.4178863793878747e+04 -9.9087118739796051e+02 2.5404448969048314e+01
16 0 14 19 -8.8825138271028572e+02 1.3754557295423685e+04 -2.5531165777615777e+04 1.3590229621666609e+04 -9.4971455605530400e+02 2.4344799291070057e+01
17 0 15 20 -8.5137525438074090e+02 1.3183632773091218e+04 -2.4471480349516656e+04 1.3026169910214043e+04 -9.1027657045970727e+02 2.3329491051841501e+01
18 0 16 21 -8.1603865021733384e+02 1.2636541405898486e+04 -2.3456030021440820e+04 1.2485655871974695e+04 -8.7248527195724444e+02 2.2356665742216951e+01
19 0 17 22 -7.8217711923779530e+02 1.2112285482165968e+04 -2.2482963036371191e+04 1.1967701849410805e+04 -8.3627171877639762e+02 2.1424542808614724e+01
20 0 18 23 -7.4972891244141840e+02 1.1609909116621116e+04 -2.1550505266654789e+04 1.1471363505618849e+04 -8.0156985953604101e+02 2.0531416392282019e+01
21 0 19 24 -7.1863486947525757e+02 1.1128496495571628e+04 -2.0656956957091636e+04 1.0995736090750894e+04 -7.6831641194487133e+02 1.9675652189243046e+01
22 0 20 25 -6.8883831001874091e+02 1.0667170195829938e+04 -1.9800689604914176e+04 1.0539952781286040e+04 -7.3645074662972672e+02 1.8855684446666157e+01
23 0 21 26 -6.6028492974563278e+02 1.0225089574209667e+04 -1.8980142970724784e+04 1.0103183089001943e+04 -7.0591477582727566e+02 1.8070013086081687e+01
24 0 22 27 -6.3292270064548165e+02 9.8014492246081154e+03 -1.8193822214820928e+04 9.6846313367043804e+03 -6.7665284679768399e+02 1.7317200951595122e+01
25 0 23 28 -6.0670177554120414e+02 9.3954774997563763e+03 -1.7440295153626626e+04 9.2835351978765411e+03 -6.4861163962976900e+02 1.6595871164682745e+01
26 0 24 29 -5.8157439659046122e+02 9.0064350951022134e+03 -1.6718189631377500e+04 8.8991642976833828e+03 -6.2174006941579160e+02 1.5904704598157055e+01
27 0 25 30 -5.5749480765292162e+02 8.6336136920551526e+03 -1.6026191002044783e+04 8.5308188726382432e+03 -5.9598919244406181e+02 1.5242437448369284e+01
28 0 26 31 -5.3441917030749335e+02 8.2763346582528193e+03 -1.5363039716986652e+04 8.1778284865677770e+03 -5.7131211644752102e+02 1.4607858921070260e+01
29 0 27 32 -5.1230548342921929e+02 7.9339478022339263e+03 -1.4727529013708619e+04 7.8395508003815094e+03 -5.4766391447521323e+02 1.3999808997615705e+01
30 0 28 33 -4.9111350609864138e+02 7.6058301805438114e+03 -1.4118502701837251e+04 7.5153703935783760e+03 -5.2500154249792274e+02 1.3417176311627884e+01
31 0 29 34 -4.7080468378444118e+02 7.2913849547690461e+03 -1.3534853041768782e+04 7.2046976351094218e+03 -5.0328376043160875e+02 1.2858896106364160e+01
32 0 30 35 -4.5134207760579989e+02 6.9900402965477342e+03 -1.2975518712446337e+04 6.9069676016511394e+03 -4.8247105642107687e+02 1.2323948274341607e+01
